Time(sec),Load
0.0,0.1162
60.0,0.1112
120.0,0.1347
180.0,0.0982
240.0,0.1328
300.0,0.1565
360.0,0.1528
420.0,0.1458
480.0,0.1415
540.0,0.1447
600.0,0.1178
660.0,0.1608
720.0,0.1367
780.0,0.133
840.0,0.106
900.0,0.1532
960.0,0.1253
1020.0,0.16899999999999998
1080.0,0.1363
1140.0,0.1352
1200.0,0.1272
1260.0,0.1145
1320.0,0.1427
1380.0,0.14300000000000002
1440.0,0.1323
1500.0,0.1178
1560.0,0.1327
1620.0,0.149
1680.0,0.11
1740.0,0.14
1800.0,0.1723
1860.0,0.1728
1920.0,0.1552
1980.0,0.1143
2040.0,0.1158
2100.0,0.142
2160.0,0.1545
2220.0,0.1275
2280.0,0.1612
2340.0,0.1887
2400.0,0.1788
2460.0,0.13
2520.0,0.1718
2580.0,0.1485
2640.0,0.1465
2700.0,0.1443
2760.0,0.1655
2820.0,0.1705
2880.0,0.1518
2940.0,0.1598
3000.0,0.138
3060.0,0.14
3120.0,0.1015
3180.0,0.122
3240.0,0.1535
3300.0,0.2165
3360.0,0.305
3420.0,0.1903
3480.0,0.146
3540.0,0.175
3600.0,0.1083
3660.0,0.1528
3720.0,0.1305
3780.0,0.1635
3840.0,0.1465
3900.0,0.1297
3960.0,0.1337
4020.0,0.1522
4080.0,0.134
4140.0,0.142
4200.0,0.1667
4260.0,0.1338
4320.0,0.1395
4380.0,0.1863
4440.0,0.1272
4500.0,0.1317
4560.0,0.1668
4620.0,0.1685
4680.0,0.142
4740.0,0.1328
4800.0,0.1515
4860.0,0.1408
4920.0,0.1462
4980.0,0.133
5040.0,0.1427
5100.0,0.09300000000000001
5160.0,0.1652
5220.0,0.1085
5280.0,0.1467
5340.0,0.1332
5400.0,0.1212
5460.0,0.1093
5520.0,0.165
5580.0,0.1425
5640.0,0.1542
5700.0,0.1342
5760.0,0.133
5820.0,0.1468
5880.0,0.1765
5940.0,0.17
6000.0,0.16699999999999998
6060.0,0.1653
6120.0,0.1513
6180.0,0.1627
6240.0,0.1408
6300.0,0.18899999999999997
6360.0,0.1157
6420.0,0.1825
6480.0,0.1283
6540.0,0.1352
6600.0,0.1782
6660.0,0.1647
6720.0,0.1768
6780.0,0.1227
6840.0,0.1448
6900.0,0.1422
6960.0,0.1945
7020.0,0.1253
7080.0,0.136
7140.0,0.179
7200.0,0.1425
7260.0,0.1882
7320.0,0.1233
7380.0,0.1597
7440.0,0.1643
7500.0,0.1477
7560.0,0.1505
7620.0,0.12
7680.0,0.1708
7740.0,0.2012
7800.0,0.1553
7860.0,0.1803
7920.0,0.1293
7980.0,0.1342
8040.0,0.1538
8100.0,0.172
8160.0,0.2005
8220.0,0.1568
8280.0,0.1833
8340.0,0.1643
8400.0,0.1637
8460.0,0.1563
8520.0,0.1127
8580.0,0.134
8640.0,0.1293
8700.0,0.1698
8760.0,0.2005
8820.0,0.1833
8880.0,0.1525
8940.0,0.1378
9000.0,0.1128
9060.0,0.1202
9120.0,0.1755
9180.0,0.1395
9240.0,0.1507
9300.0,0.1685
9360.0,0.1837
9420.0,0.1593
9480.0,0.1722
9540.0,0.1823
9600.0,0.1792
9660.0,0.1832
9720.0,0.1435
9780.0,0.138
9840.0,0.1475
9900.0,0.1127
9960.0,0.1598
10020.0,0.1525
10080.0,0.1527
10140.0,0.1215
10200.0,0.1417
10260.0,0.13699999999999998
10320.0,0.155
10380.0,0.125
10440.0,0.1495
10500.0,0.1557
10560.0,0.18
10620.0,0.1527
10680.0,0.1543
10740.0,0.1532
10800.0,0.1282
10860.0,0.1252
10920.0,0.1523
10980.0,0.195
11040.0,0.1662
11100.0,0.1613
11160.0,0.1562
11220.0,0.1595
11280.0,0.157
11340.0,0.1883
11400.0,0.1425
11460.0,0.19699999999999998
11520.0,0.1367
11580.0,0.1123
11640.0,0.1432
11700.0,0.1678
11760.0,0.1252
11820.0,0.1835
11880.0,0.1282
11940.0,0.1612
12000.0,0.1663
12060.0,0.1548
12120.0,0.1355
12180.0,0.1542
12240.0,0.155
12300.0,0.1857
12360.0,0.1852
12420.0,0.1257
12480.0,0.1402
12540.0,0.1605
12600.0,0.1725
12660.0,0.16899999999999998
12720.0,0.17600000000000002
12780.0,0.126
12840.0,0.1657
12900.0,0.1822
12960.0,0.2002
13020.0,0.146
13080.0,0.1895
13140.0,0.1718
13200.0,0.1528
13260.0,0.1503
13320.0,0.1583
13380.0,0.1247
13440.0,0.1262
13500.0,0.1552
13560.0,0.1677
13620.0,0.1652
13680.0,0.1532
13740.0,0.1805
13800.0,0.1842
13860.0,0.138
13920.0,0.1555
13980.0,0.16399999999999998
14040.0,0.1405
14100.0,0.1453
14160.0,0.1858
14220.0,0.1865
14280.0,0.1553
14340.0,0.1707
14400.0,0.1145
14460.0,0.127
14520.0,0.1593
14580.0,0.1532
14640.0,0.1108
14700.0,0.1622
14760.0,0.16699999999999998
14820.0,0.1727
14880.0,0.1723
14940.0,0.1385
15000.0,0.1235
15060.0,0.1793
15120.0,0.2365
15180.0,0.145
15240.0,0.1582
15300.0,0.1592
15360.0,0.1697
15420.0,0.1547
15480.0,0.15
15540.0,0.1735
15600.0,0.1622
15660.0,0.1607
15720.0,0.1495
15780.0,0.1603
15840.0,0.1608
15900.0,0.1697
15960.0,0.1775
16020.0,0.1483
16080.0,0.1558
16140.0,0.1492
16200.0,0.1293
16260.0,0.1173
16320.0,0.1445
16380.0,0.1795
16440.0,0.0868
16500.0,0.0907
16560.0,0.0843
16620.0,0.0547
16680.0,0.0817
16740.0,0.0743
16800.0,0.0493
16860.0,0.0858
16920.0,0.0898
16980.0,0.071
17040.0,0.0893
17100.0,0.0572
17160.0,0.0963
17220.0,0.1043
17280.0,0.0587
17340.0,0.048
17400.0,0.081
17460.0,0.086
17520.0,0.0508
17580.0,0.0777
17640.0,0.0892
17700.0,0.0513
17760.0,0.1148
17820.0,0.0735
17880.0,0.0862
17940.0,0.0782
18000.0,0.0505
18060.0,0.081
18120.0,0.0907
18180.0,0.0763
18240.0,0.0437
18300.0,0.0535
18360.0,0.0638
18420.0,0.0753
18480.0,0.0897
18540.0,0.0858
18600.0,0.1132
18660.0,0.1077
18720.0,0.0907
18780.0,0.1058
18840.0,0.0848
18900.0,0.0545
18960.0,0.0593
19020.0,0.1023
19080.0,0.0832
19140.0,0.0753
19200.0,0.0592
