Time(sec),Load
0.0,0.1762
60.0,0.1908
120.0,0.2427
180.0,0.24100000000000002
240.0,0.256
300.0,0.1677
360.0,0.1403
420.0,0.1682
480.0,0.1948
540.0,0.1953
600.0,0.1943
660.0,0.2057
720.0,0.233
780.0,0.2635
840.0,0.2338
900.0,0.2438
960.0,0.19899999999999998
1020.0,0.1838
1080.0,0.2198
1140.0,0.1792
1200.0,0.2342
1260.0,0.1917
1320.0,0.1795
1380.0,0.2377
1440.0,0.1972
1500.0,0.2163
1560.0,0.2155
1620.0,0.2683
1680.0,0.2387
1740.0,0.1665
1800.0,0.2188
1860.0,0.196
1920.0,0.2078
1980.0,0.2338
2040.0,0.22
2100.0,0.2248
2160.0,0.2137
2220.0,0.22899999999999998
2280.0,0.2003
2340.0,0.23800000000000002
2400.0,0.2178
2460.0,0.1773
2520.0,0.2595
2580.0,0.2387
2640.0,0.2962
2700.0,0.2593
2760.0,0.2607
2820.0,0.2443
2880.0,0.2568
2940.0,0.2442
3000.0,0.2553
3060.0,0.2648
3120.0,0.2518
3180.0,0.2528
3240.0,0.2947
3300.0,0.3055
3360.0,0.2943
3420.0,0.262
3480.0,0.2515
3540.0,0.217
3600.0,0.2717
3660.0,0.2292
3720.0,0.2395
3780.0,0.3338
3840.0,0.2525
3900.0,0.2425
3960.0,0.2583
4020.0,0.2367
4080.0,0.2262
4140.0,0.2073
4200.0,0.2652
4260.0,0.2538
4320.0,0.2755
4380.0,0.258
4440.0,0.2448
4500.0,0.2008
4560.0,0.217
4620.0,0.2537
4680.0,0.2428
4740.0,0.2463
4800.0,0.2435
4860.0,0.2048
4920.0,0.3015
4980.0,0.256
5040.0,0.276
5100.0,0.2377
5160.0,0.2522
5220.0,0.2448
5280.0,0.2543
5340.0,0.2703
5400.0,0.2143
5460.0,0.2123
5520.0,0.2702
5580.0,0.2697
5640.0,0.2607
5700.0,0.2488
5760.0,0.2892
5820.0,0.2405
5880.0,0.2247
5940.0,0.2415
6000.0,0.237
6060.0,0.26
6120.0,0.2558
6180.0,0.2688
6240.0,0.1925
6300.0,0.2627
6360.0,0.2667
6420.0,0.2428
6480.0,0.2533
6540.0,0.2365
6600.0,0.257
6660.0,0.2335
6720.0,0.22
6780.0,0.2662
6840.0,0.25
6900.0,0.2538
6960.0,0.2483
7020.0,0.2277
7080.0,0.2305
7140.0,0.2293
7200.0,0.23199999999999998
7260.0,0.2253
7320.0,0.2472
7380.0,0.2655
7440.0,0.2148
7500.0,0.2417
7560.0,0.2272
7620.0,0.2737
7680.0,0.2053
7740.0,0.2365
7800.0,0.2642
7860.0,0.2158
7920.0,0.2963
7980.0,0.2727
8040.0,0.233
8100.0,0.28600000000000003
8160.0,0.2443
8220.0,0.2637
8280.0,0.2468
8340.0,0.3095
8400.0,0.22699999999999998
8460.0,0.2175
8520.0,0.2678
8580.0,0.2448
8640.0,0.2643
8700.0,0.2458
8760.0,0.2525
8820.0,0.2133
8880.0,0.265
8940.0,0.2542
9000.0,0.2573
9060.0,0.2307
9120.0,0.207
9180.0,0.2435
9240.0,0.28600000000000003
9300.0,0.2897
9360.0,0.21600000000000003
9420.0,0.2955
9480.0,0.2935
9540.0,0.213
9600.0,0.2243
9660.0,0.2383
9720.0,0.2388
9780.0,0.2982
9840.0,0.2542
9900.0,0.2665
9960.0,0.2057
10020.0,0.1995
10080.0,0.2088
10140.0,0.268
10200.0,0.2983
10260.0,0.2543
10320.0,0.2958
10380.0,0.2137
10440.0,0.2465
10500.0,0.228
10560.0,0.2475
10620.0,0.2395
10680.0,0.248
10740.0,0.2353
10800.0,0.2253
10860.0,0.2502
10920.0,0.2698
10980.0,0.2338
11040.0,0.2637
11100.0,0.2325
11160.0,0.1993
11220.0,0.2158
11280.0,0.2383
11340.0,0.2197
11400.0,0.2173
11460.0,0.259
11520.0,0.2142
11580.0,0.2735
11640.0,0.2655
11700.0,0.2208
11760.0,0.2728
11820.0,0.2535
11880.0,0.3038
11940.0,0.267
12000.0,0.2562
12060.0,0.2368
12120.0,0.1903
12180.0,0.2478
12240.0,0.2418
12300.0,0.2553
12360.0,0.2793
12420.0,0.2525
12480.0,0.2195
12540.0,0.18600000000000003
12600.0,0.2098
12660.0,0.1903
12720.0,0.2863
12780.0,0.2897
12840.0,0.3963
12900.0,0.2302
12960.0,0.2587
13020.0,0.2612
13080.0,0.182
13140.0,0.2197
13200.0,0.2473
13260.0,0.2283
13320.0,0.2827
13380.0,0.2783
13440.0,0.2523
13500.0,0.275
13560.0,0.2227
13620.0,0.2562
13680.0,0.2768
13740.0,0.2357
13800.0,0.2648
13860.0,0.2495
13920.0,0.2128
13980.0,0.2435
14040.0,0.2485
14100.0,0.2642
14160.0,0.23800000000000002
14220.0,0.2315
14280.0,0.2547
14340.0,0.2048
14400.0,0.2038
14460.0,0.22899999999999998
14520.0,0.2612
14580.0,0.2713
14640.0,0.242
14700.0,0.284
14760.0,0.2112
14820.0,0.2278
14880.0,0.2722
14940.0,0.2158
15000.0,0.2217
15060.0,0.2278
15120.0,0.264
15180.0,0.2235
15240.0,0.2285
15300.0,0.253
15360.0,0.2352
15420.0,0.2678
15480.0,0.2715
15540.0,0.2295
15600.0,0.2067
15660.0,0.2612
15720.0,0.2188
15780.0,0.2308
15840.0,0.2627
15900.0,0.2358
15960.0,0.2818
16020.0,0.2522
16080.0,0.2558
16140.0,0.2435
16200.0,0.2428
16260.0,0.2183
16320.0,0.2597
16380.0,0.3088
16440.0,0.2615
16500.0,0.2627
16560.0,0.1818
16620.0,0.2142
16680.0,0.1907
16740.0,0.2098
16800.0,0.2195
16860.0,0.2297
16920.0,0.254
16980.0,0.2533
17040.0,0.2227
17100.0,0.2613
17160.0,0.2325
17220.0,0.2118
17280.0,0.3112
17340.0,0.2907
17400.0,0.2335
17460.0,0.249
17520.0,0.2183
17580.0,0.2135
17640.0,0.2392
17700.0,0.2618
17760.0,0.2432
17820.0,0.289
17880.0,0.2727
17940.0,0.2587
18000.0,0.2882
18060.0,0.2315
18120.0,0.2737
18180.0,0.2808
18240.0,0.2435
18300.0,0.2812
18360.0,0.23399999999999999
18420.0,0.218
18480.0,0.2272
18540.0,0.23
18600.0,0.2337
18660.0,0.2558
18720.0,0.259
18780.0,0.262
18840.0,0.2253
18900.0,0.235
18960.0,0.253
19020.0,0.2233
19080.0,0.2252
19140.0,0.2463
19200.0,0.1972
19260.0,0.2263
19320.0,0.2248
19380.0,0.22899999999999998
19440.0,0.2568
19500.0,0.2737
19560.0,0.2635
19620.0,0.2268
19680.0,0.237
19740.0,0.1998
19800.0,0.2907
19860.0,0.2443
19920.0,0.2687
19980.0,0.2447
20040.0,0.2563
20100.0,0.2078
20160.0,0.221
20220.0,0.2782
20280.0,0.237
20340.0,0.26
20400.0,0.2405
20460.0,0.2198
20520.0,0.284
20580.0,0.2768
20640.0,0.2252
20700.0,0.2622
20760.0,0.2115
20820.0,0.2908
20880.0,0.2565
20940.0,0.2662
21000.0,0.2232
21060.0,0.2347
21120.0,0.209
21180.0,0.2403
21240.0,0.2833
21300.0,0.2267
21360.0,0.2342
21420.0,0.2293
21480.0,0.2512
21540.0,0.2233
21600.0,0.2358
21660.0,0.2633
21720.0,0.2273
21780.0,0.2967
21840.0,0.2567
21900.0,0.252
21960.0,0.1932
22020.0,0.2148
22080.0,0.225
22140.0,0.2255
22200.0,0.2403
22260.0,0.2523
22320.0,0.2392
22380.0,0.2273
22440.0,0.2125
22500.0,0.2197
22560.0,0.2785
22620.0,0.1947
22680.0,0.3033
22740.0,0.2117
22800.0,0.2077
22860.0,0.225
22920.0,0.2025
22980.0,0.2065
23040.0,0.2298
23100.0,0.2232
23160.0,0.2242
23220.0,0.2705
23280.0,0.2787
23340.0,0.1587
