Time(sec),Load
0.0,0.162
60.0,0.16
120.0,0.2077
180.0,0.2008
240.0,0.2183
300.0,0.1973
360.0,0.2475
420.0,0.2123
480.0,0.1742
540.0,0.1823
600.0,0.162
660.0,0.1665
720.0,0.1672
780.0,0.1652
840.0,0.2155
900.0,0.1972
960.0,0.2133
1020.0,0.1832
1080.0,0.163
1140.0,0.2015
1200.0,0.1953
1260.0,0.2082
1320.0,0.2075
1380.0,0.20600000000000002
1440.0,0.1487
1500.0,0.2178
1560.0,0.1835
1620.0,0.1728
1680.0,0.1765
1740.0,0.1695
1800.0,0.159
1860.0,0.1647
1920.0,0.1755
1980.0,0.1698
2040.0,0.1642
2100.0,0.1927
2160.0,0.1607
2220.0,0.1993
2280.0,0.183
2340.0,0.1633
2400.0,0.1752
2460.0,0.1718
2520.0,0.1765
2580.0,0.163
2640.0,0.1673
2700.0,0.16699999999999998
2760.0,0.147
2820.0,0.1743
2880.0,0.1718
2940.0,0.1617
3000.0,0.1855
3060.0,0.1178
3120.0,0.1523
3180.0,0.1692
3240.0,0.16399999999999998
3300.0,0.1572
3360.0,0.1618
3420.0,0.149
3480.0,0.1583
3540.0,0.23800000000000002
3600.0,0.1818
3660.0,0.18899999999999997
3720.0,0.1873
3780.0,0.2275
3840.0,0.2127
3900.0,0.1395
3960.0,0.214
4020.0,0.177
4080.0,0.191
4140.0,0.1738
4200.0,0.1608
4260.0,0.19399999999999998
4320.0,0.152
4380.0,0.1892
4440.0,0.1782
4500.0,0.2137
4560.0,0.1943
4620.0,0.20199999999999999
4680.0,0.1962
4740.0,0.1997
4800.0,0.2178
4860.0,0.1912
4920.0,0.151
4980.0,0.2118
5040.0,0.1585
5100.0,0.187
5160.0,0.149
5220.0,0.2033
5280.0,0.1937
5340.0,0.1787
5400.0,0.212
5460.0,0.1953
5520.0,0.1967
5580.0,0.2102
5640.0,0.1857
5700.0,0.1912
5760.0,0.2028
5820.0,0.2137
5880.0,0.1703
5940.0,0.1813
6000.0,0.1615
6060.0,0.1462
6120.0,0.1655
6180.0,0.159
6240.0,0.1423
6300.0,0.1912
6360.0,0.1808
6420.0,0.2207
6480.0,0.1423
6540.0,0.1813
6600.0,0.1592
6660.0,0.1585
6720.0,0.1665
6780.0,0.145
6840.0,0.1615
6900.0,0.1552
6960.0,0.1977
7020.0,0.1818
7080.0,0.1658
7140.0,0.1603
