Time(sec),Load
0.0,0.1123
60.0,0.1127
120.0,0.133
180.0,0.1268
240.0,0.1042
300.0,0.1443
360.0,0.1117
420.0,0.1227
480.0,0.179
540.0,0.1617
600.0,0.121
660.0,0.1203
720.0,0.134
780.0,0.1287
840.0,0.132
900.0,0.1147
960.0,0.1018
1020.0,0.1142
1080.0,0.1275
1140.0,0.0903
1200.0,0.1217
1260.0,0.105
1320.0,0.1102
1380.0,0.1168
1440.0,0.6525
1500.0,0.6225
1560.0,0.5878
1620.0,0.6052
1680.0,0.6
1740.0,0.6709999999999999
1800.0,0.5823
1860.0,0.3512
1920.0,0.442
1980.0,0.444
2040.0,0.4612
2100.0,0.4607
2160.0,0.4435
2220.0,0.5392
2280.0,0.6458
2340.0,0.6123
2400.0,0.5675
2460.0,0.591
2520.0,0.5617
2580.0,0.6135
2640.0,0.6573
2700.0,0.4692
2760.0,0.5643
2820.0,0.5185
2880.0,0.4967
2940.0,0.5513
3000.0,0.5772
3060.0,0.5103
3120.0,0.5012
3180.0,0.1783
3240.0,0.1092
3300.0,0.0948
3360.0,0.1292
3420.0,0.0992
3480.0,0.0807
3540.0,0.1055
3600.0,0.0862
3660.0,0.0815
3720.0,0.0973
3780.0,0.0822
3840.0,0.111
3900.0,0.087
3960.0,0.0997
4020.0,0.0988
4080.0,0.0905
4140.0,0.1073
4200.0,0.11599999999999999
4260.0,0.1132
4320.0,0.10099999999999999
4380.0,0.1052
4440.0,0.1058
4500.0,0.0903
4560.0,0.113
4620.0,0.0882
4680.0,0.1038
4740.0,0.1287
4800.0,0.1032
4860.0,0.1205
4920.0,0.1402
4980.0,0.0687
5040.0,0.1345
5100.0,0.091
5160.0,0.5137
5220.0,0.6937
5280.0,0.1223
5340.0,0.1935
5400.0,0.8127
5460.0,0.2897
5520.0,0.6552
5580.0,0.6525
5640.0,0.807
5700.0,0.728
5760.0,0.8643
5820.0,0.8787
5880.0,0.8382
5940.0,0.9162
6000.0,0.9727
6060.0,0.9805
6120.0,0.9422
6180.0,0.9025
6240.0,0.8928
6300.0,0.8827
6360.0,0.8668
6420.0,0.8783
6480.0,0.7340000000000001
6540.0,0.7078
6600.0,0.7297
6660.0,0.738
6720.0,0.7133
6780.0,0.7462
6840.0,0.6827
6900.0,0.6643
6960.0,0.1488
7020.0,0.1177
7080.0,0.1742
7140.0,0.5048
7200.0,0.5543
7260.0,0.5533
7320.0,0.6703
7380.0,0.7807
7440.0,0.6718
7500.0,0.4278
7560.0,0.7448
7620.0,0.8182
7680.0,0.5437
7740.0,0.461
7800.0,0.4847
7860.0,0.5073
7920.0,0.3677
7980.0,0.7168
8040.0,0.6907
8100.0,0.6645
8160.0,0.6567
8220.0,0.5985
8280.0,0.2243
8340.0,0.8047
8400.0,0.5323
8460.0,0.1212
8520.0,0.1133
8580.0,0.1868
8640.0,0.2303
8700.0,0.2142
8760.0,0.237
8820.0,0.1738
8880.0,0.2795
8940.0,0.1968
9000.0,0.1688
9060.0,0.2267
9120.0,0.1757
9180.0,0.2045
9240.0,0.2348
9300.0,0.2073
9360.0,0.2172
9420.0,0.239
9480.0,0.2822
9540.0,0.2528
9600.0,0.2753
9660.0,0.2425
9720.0,0.2902
9780.0,0.23
9840.0,0.2432
9900.0,0.2143
9960.0,0.2392
10020.0,0.1795
10080.0,0.1958
10140.0,0.2177
10200.0,0.218
10260.0,0.2312
10320.0,0.3072
10380.0,0.2242
10440.0,0.2435
10500.0,0.2335
10560.0,0.2408
10620.0,0.2097
10680.0,0.2257
10740.0,0.2132
10800.0,0.2212
10860.0,0.2055
10920.0,0.2157
10980.0,0.2303
11040.0,0.2565
11100.0,0.2347
11160.0,0.2688
11220.0,0.2428
11280.0,0.1902
11340.0,0.2125
11400.0,0.2203
11460.0,0.1838
11520.0,0.2167
11580.0,0.2372
11640.0,0.205
11700.0,0.1873
11760.0,0.214
11820.0,0.2267
11880.0,0.2363
11940.0,0.2608
12000.0,0.172
12060.0,0.2368
12120.0,0.1927
12180.0,0.192
12240.0,0.2312
12300.0,0.2193
12360.0,0.1918
12420.0,0.218
12480.0,0.2047
12540.0,0.17600000000000002
12600.0,0.2407
12660.0,0.2055
12720.0,0.2192
12780.0,0.21
12840.0,0.2122
12900.0,0.2137
12960.0,0.19899999999999998
13020.0,0.19399999999999998
13080.0,0.2403
13140.0,0.214
13200.0,0.2295
13260.0,0.2312
13320.0,0.2723
13380.0,0.2602
13440.0,0.1948
13500.0,0.2148
13560.0,0.1982
13620.0,0.1948
13680.0,0.193
13740.0,0.2233
13800.0,0.192
13860.0,0.1787
13920.0,0.20600000000000002
13980.0,0.1697
14040.0,0.2133
14100.0,0.2238
14160.0,0.2277
14220.0,0.1652
14280.0,0.1587
14340.0,0.2075
14400.0,0.2192
14460.0,0.2387
14520.0,0.2318
14580.0,0.231
14640.0,0.2318
14700.0,0.23800000000000002
14760.0,0.1962
14820.0,0.184
14880.0,0.1732
14940.0,0.20600000000000002
15000.0,0.2015
15060.0,0.2073
15120.0,0.2457
15180.0,0.2297
15240.0,0.1802
15300.0,0.17600000000000002
15360.0,0.207
15420.0,0.1988
15480.0,0.195
15540.0,0.1798
15600.0,0.1937
15660.0,0.2372
15720.0,0.0
15780.0,0.3082
15840.0,0.1677
15900.0,0.2213
15960.0,0.2183
16020.0,0.2495
16080.0,0.214
16140.0,0.1925
16200.0,0.1683
16260.0,0.1802
16320.0,0.2038
16380.0,0.1797
16440.0,0.1773
16500.0,0.1932
16560.0,0.2067
16620.0,0.1627
16680.0,0.196
16740.0,0.1932
16800.0,0.203
16860.0,0.1643
16920.0,0.1935
16980.0,0.1907
17040.0,0.2187
17100.0,0.2095
17160.0,0.1987
17220.0,0.271
17280.0,0.2135
17340.0,0.2027
17400.0,0.19699999999999998
17460.0,0.191
17520.0,0.2018
17580.0,0.1647
17640.0,0.1468
17700.0,0.1503
17760.0,0.1113
17820.0,0.1478
17880.0,0.1482
17940.0,0.1672
18000.0,0.1438
18060.0,0.142
18120.0,0.1565
18180.0,0.1593
18240.0,0.1475
18300.0,0.1598
18360.0,0.1398
18420.0,0.1775
18480.0,0.1408
18540.0,0.1148
18600.0,0.1445
18660.0,0.1298
18720.0,0.1363
18780.0,0.1428
18840.0,0.1417
18900.0,0.1273
18960.0,0.1175
19020.0,0.139
19080.0,0.1232
19140.0,0.1243
19200.0,0.1475
19260.0,0.1268
19320.0,0.1412
19380.0,0.1507
19440.0,0.1297
19500.0,0.1388
19560.0,0.1155
19620.0,0.1378
19680.0,0.1538
19740.0,0.1667
19800.0,0.5412
19860.0,0.4943
19920.0,0.5243
19980.0,0.17600000000000002
20040.0,0.094
20100.0,0.1412
20160.0,0.2852
20220.0,0.5647
20280.0,0.5227
20340.0,0.4672
20400.0,0.1492
20460.0,0.168
20520.0,0.21
20580.0,0.3047
20640.0,0.5873
20700.0,0.5118
20760.0,0.5573
20820.0,0.1793
20880.0,0.1248
20940.0,0.1372
21000.0,0.1732
21060.0,0.5502
21120.0,0.5055
21180.0,0.5482
21240.0,0.1382
21300.0,0.1127
21360.0,0.1432
21420.0,0.1105
21480.0,0.1212
21540.0,0.1188
21600.0,0.0995
21660.0,0.1185
21720.0,0.10800000000000001
21780.0,0.1208
21840.0,0.1203
21900.0,0.0962
21960.0,0.11
22020.0,0.0958
22080.0,0.1108
22140.0,0.10400000000000001
22200.0,0.071
22260.0,0.1303
22320.0,0.1145
22380.0,0.1235
22440.0,0.1327
22500.0,0.1088
22560.0,0.1245
22620.0,0.129
22680.0,0.1208
22740.0,0.1588
22800.0,0.1417
22860.0,0.1328
22920.0,0.1358
22980.0,0.6218
23040.0,0.4393
23100.0,0.4085
23160.0,0.4233
23220.0,0.406
23280.0,0.4115
23340.0,0.6987
23400.0,0.6258
23460.0,0.5943
23520.0,0.5942
23580.0,0.6163
23640.0,0.565
23700.0,0.7058
23760.0,0.4843
23820.0,0.3505
23880.0,0.3933
23940.0,0.3913
24000.0,0.4327
24060.0,0.4695
24120.0,0.465
24180.0,0.6503
24240.0,0.6122
24300.0,0.6225
24360.0,0.604
24420.0,0.6225
24480.0,0.636
24540.0,0.6688
24600.0,0.4933
24660.0,0.1268
24720.0,0.1807
24780.0,0.4788
24840.0,0.3597
24900.0,0.4623
24960.0,0.5325
25020.0,0.5338
25080.0,0.5795
25140.0,0.4925
25200.0,0.5322
25260.0,0.4092
25320.0,0.1187
25380.0,0.1147
25440.0,0.1057
25500.0,0.1175
25560.0,0.1007
25620.0,0.10300000000000001
25680.0,0.1277
25740.0,0.0928
25800.0,0.1248
25860.0,0.1087
25920.0,0.1197
25980.0,0.1217
26040.0,0.1243
26100.0,0.1423
26160.0,0.113
26220.0,0.1127
26280.0,0.1095
