Time(sec),Load
0.0,0.0968
60.0,0.0713
120.0,0.0938
180.0,0.0937
240.0,0.0623
300.0,0.09
360.0,0.068
420.0,0.0897
480.0,0.0875
540.0,0.0582
600.0,0.0887
660.0,0.0932
720.0,0.0818
780.0,0.0612
840.0,0.0828
900.0,0.1008
960.0,0.0708
1020.0,0.078
1080.0,0.0813
1140.0,0.05
1200.0,0.0825
1260.0,0.1153
1320.0,0.091
1380.0,0.0563
1440.0,0.0912
1500.0,0.0873
1560.0,0.0823
1620.0,0.0872
1680.0,0.0922
1740.0,0.0418
1800.0,0.0993
1860.0,0.094
1920.0,0.0928
1980.0,0.0892
2040.0,0.0825
2100.0,0.0618
2160.0,0.0967
2220.0,0.0877
2280.0,0.06
2340.0,0.0883
2400.0,0.0795
2460.0,0.0528
2520.0,0.0943
2580.0,0.0883
2640.0,0.0772
2700.0,0.0678
2760.0,0.0982
2820.0,0.0897
2880.0,0.0915
2940.0,0.10300000000000001
3000.0,0.0578
3060.0,0.0928
3120.0,0.064
3180.0,0.0847
3240.0,0.0838
3300.0,0.0492
3360.0,0.0908
3420.0,0.0952
3480.0,0.0863
3540.0,0.1105
3600.0,0.0977
3660.0,0.07200000000000001
3720.0,0.086
3780.0,0.1105
3840.0,0.09
3900.0,0.0703
3960.0,0.0937
4020.0,0.092
4080.0,0.0687
4140.0,0.073
4200.0,0.0568
4260.0,0.0955
4320.0,0.0522
4380.0,0.0923
4440.0,0.0832
4500.0,0.0912
4560.0,0.0945
4620.0,0.0532
4680.0,0.0908
4740.0,0.077
4800.0,0.0625
4860.0,0.1115
4920.0,0.0862
4980.0,0.1007
5040.0,0.0595
5100.0,0.054000000000000006
5160.0,0.092
5220.0,0.091
5280.0,0.0925
5340.0,0.062
5400.0,0.1075
5460.0,0.0982
5520.0,0.0825
5580.0,0.0968
5640.0,0.0602
5700.0,0.0872
5760.0,0.0938
5820.0,0.0985
5880.0,0.0548
5940.0,0.0817
6000.0,0.0843
6060.0,0.0607
6120.0,0.0895
6180.0,0.0747
6240.0,0.0583
6300.0,0.1
6360.0,0.09699999999999999
6420.0,0.048
6480.0,0.08800000000000001
6540.0,0.0818
6600.0,0.08800000000000001
6660.0,0.0957
6720.0,0.1452
6780.0,0.2055
6840.0,0.1332
6900.0,0.0895
6960.0,0.0667
7020.0,0.08
7080.0,0.0957
7140.0,0.0863
7200.0,0.1127
7260.0,0.08
7320.0,0.0775
7380.0,0.0927
7440.0,0.1047
7500.0,0.1038
7560.0,0.0925
7620.0,0.08900000000000001
7680.0,0.0438
7740.0,0.1062
7800.0,0.0907
7860.0,0.098
7920.0,0.0922
7980.0,0.0517
8040.0,0.0575
8100.0,0.1082
8160.0,0.1078
8220.0,0.0888
8280.0,0.0867
8340.0,0.0865
8400.0,0.0848
8460.0,0.0893
8520.0,0.063
8580.0,0.0567
8640.0,0.0862
8700.0,0.0963
8760.0,0.0975
8820.0,0.0942
8880.0,0.0862
8940.0,0.0687
9000.0,0.1237
9060.0,0.1108
9120.0,0.0535
9180.0,0.0932
9240.0,0.0628
9300.0,0.0933
9360.0,0.0867
9420.0,0.0875
9480.0,0.0575
9540.0,0.0482
9600.0,0.0838
9660.0,0.0897
9720.0,0.0552
9780.0,0.1068
9840.0,0.0787
9900.0,0.0885
9960.0,0.1293
10020.0,0.17300000000000001
10080.0,0.1085
10140.0,0.0537
10200.0,0.0923
10260.0,0.0973
10320.0,0.1038
10380.0,0.0517
10440.0,0.0708
10500.0,0.079
10560.0,0.0523
10620.0,0.0573
10680.0,0.0893
10740.0,0.0933
10800.0,0.1113
10860.0,0.0688
10920.0,0.1062
10980.0,0.0997
11040.0,0.08800000000000001
11100.0,0.0907
11160.0,0.0608
11220.0,0.0828
11280.0,0.0812
11340.0,0.0627
11400.0,0.0693
11460.0,0.0903
11520.0,0.0563
11580.0,0.0897
11640.0,0.0742
11700.0,0.0972
11760.0,0.0723
11820.0,0.0765
11880.0,0.0883
11940.0,0.0478
12000.0,0.0492
12060.0,0.0933
12120.0,0.1078
12180.0,0.054000000000000006
12240.0,0.0763
12300.0,0.0858
12360.0,0.0967
12420.0,0.0583
12480.0,0.0913
12540.0,0.0943
12600.0,0.1353
12660.0,0.2317
12720.0,0.2223
12780.0,0.1962
12840.0,0.2393
12900.0,0.1988
12960.0,0.1872
13020.0,0.1763
13080.0,0.1677
13140.0,0.1017
13200.0,0.1335
13260.0,0.0968
13320.0,0.1387
13380.0,0.0902
13440.0,0.1188
13500.0,0.19
13560.0,0.2245
13620.0,0.1847
13680.0,0.213
13740.0,0.1868
13800.0,0.1708
13860.0,0.1928
13920.0,0.1543
13980.0,0.0893
14040.0,0.1128
14100.0,0.12300000000000001
14160.0,0.1318
14220.0,0.0713
14280.0,0.0933
14340.0,0.0558
14400.0,0.1158
14460.0,0.0727
14520.0,0.08900000000000001
14580.0,0.095
14640.0,0.0573
14700.0,0.102
14760.0,0.1013
14820.0,0.0873
14880.0,0.0687
14940.0,0.0807
