Time(sec),Load
0.0,0.1395
60.0,0.1473
120.0,0.1243
180.0,0.1438
240.0,0.1317
300.0,0.1173
360.0,0.126
420.0,0.1485
480.0,0.11800000000000001
540.0,0.1252
600.0,0.1205
660.0,0.1255
720.0,0.11900000000000001
780.0,0.0
840.0,0.1032
900.0,0.1083
960.0,0.1133
1020.0,0.1113
1080.0,0.1245
1140.0,0.1712
1200.0,0.13
1260.0,0.0728
1320.0,0.102
1380.0,0.1492
1440.0,0.1215
1500.0,0.1275
1560.0,0.1388
1620.0,0.136
1680.0,0.1098
1740.0,0.1175
1800.0,0.0822
1860.0,0.09
1920.0,0.1045
1980.0,0.1258
2040.0,0.122
2100.0,0.1277
2160.0,0.1173
2220.0,0.092
2280.0,0.1078
2340.0,0.1152
2400.0,0.1118
2460.0,0.1078
2520.0,0.1253
2580.0,0.111
2640.0,0.1122
2700.0,0.1145
2760.0,0.08
2820.0,0.102
2880.0,0.0935
2940.0,0.1013
3000.0,0.0932
3060.0,0.0768
3120.0,0.0763
3180.0,0.0898
3240.0,0.098
3300.0,0.1008
3360.0,0.1203
3420.0,0.0923
3480.0,0.111
3540.0,0.1365
3600.0,0.106
3660.0,0.1182
3720.0,0.1213
3780.0,0.1178
3840.0,0.122
3900.0,0.1062
3960.0,0.0975
4020.0,0.0815
4080.0,0.1025
4140.0,0.0928
4200.0,0.10099999999999999
4260.0,0.0992
4320.0,0.0738
4380.0,0.0632
4440.0,0.1208
4500.0,0.0933
4560.0,0.091
4620.0,0.095
4680.0,0.095
4740.0,0.0855
4800.0,0.0673
4860.0,0.0788
4920.0,0.1077
4980.0,0.0863
5040.0,0.0825
5100.0,0.0815
5160.0,0.1075
5220.0,0.0887
5280.0,0.10099999999999999
5340.0,0.0898
5400.0,0.0495
5460.0,0.0903
5520.0,0.0927
5580.0,0.0798
5640.0,0.0452
5700.0,0.0895
5760.0,0.0758
5820.0,0.0893
5880.0,0.0835
5940.0,0.0752
6000.0,0.0822
6060.0,0.0702
6120.0,0.0795
6180.0,0.0783
6240.0,0.0755
6300.0,0.0895
6360.0,0.0748
6420.0,0.083
6480.0,0.0807
6540.0,0.0672
6600.0,0.0442
6660.0,0.0825
6720.0,0.0768
6780.0,0.081
6840.0,0.0755
6900.0,0.127
6960.0,0.0898
7020.0,0.0688
7080.0,0.0952
7140.0,0.0863
7200.0,0.0783
7260.0,0.077
7320.0,0.09
7380.0,0.0893
7440.0,0.0758
7500.0,0.0775
7560.0,0.0772
7620.0,0.0767
7680.0,0.0887
7740.0,0.0662
7800.0,0.05
7860.0,0.0747
7920.0,0.0793
7980.0,0.0783
8040.0,0.7045
8100.0,0.679
8160.0,0.6977
8220.0,0.599
8280.0,0.736
8340.0,0.7455
8400.0,0.5642
8460.0,0.4583
8520.0,0.4385
8580.0,0.4362
8640.0,0.4173
8700.0,0.7208
8760.0,0.6322
8820.0,0.6462
8880.0,0.6453
8940.0,0.6372
9000.0,0.7645
9060.0,0.4838
9120.0,0.0758
9180.0,0.036000000000000004
9240.0,0.0727
9300.0,0.0645
9360.0,0.0732
9420.0,0.0723
9480.0,0.0583
9540.0,0.0553
9600.0,0.0337
9660.0,0.0722
9720.0,0.0693
9780.0,0.0673
9840.0,0.0703
9900.0,0.0672
9960.0,0.08199999999999999
10020.0,0.0717
10080.0,0.0618
10140.0,0.037000000000000005
10200.0,0.0672
10260.0,0.0702
10320.0,0.0687
10380.0,0.0622
10440.0,0.0703
10500.0,0.064
10560.0,0.0702
10620.0,0.069
10680.0,0.0668
10740.0,0.079
10800.0,0.0505
10860.0,0.0792
10920.0,0.0822
10980.0,0.0707
11040.0,0.0745
11100.0,0.0437
11160.0,0.0692
11220.0,0.0743
11280.0,0.0697
11340.0,0.0783
11400.0,0.0763
11460.0,0.0867
11520.0,0.1047
11580.0,0.0713
11640.0,0.0847
11700.0,0.0728
11760.0,0.0798
11820.0,0.0832
11880.0,0.0718
11940.0,0.0865
12000.0,0.0797
12060.0,0.0518
12120.0,0.0522
12180.0,0.0733
12240.0,0.0803
12300.0,0.0887
12360.0,0.0888
12420.0,0.1003
12480.0,0.0788
12540.0,0.0777
12600.0,0.0663
12660.0,0.0487
12720.0,0.0453
12780.0,0.0332
12840.0,0.055999999999999994
12900.0,0.099
12960.0,0.6083
13020.0,0.445
13080.0,0.2625
13140.0,0.0635
13200.0,0.0705
13260.0,0.0717
13320.0,0.0662
13380.0,0.0783
13440.0,0.0843
13500.0,0.0785
