Time(sec),Load
0.0,0.1933
60.0,0.172
120.0,0.1673
180.0,0.1443
240.0,0.1818
300.0,0.159
360.0,0.1988
420.0,0.18100000000000002
480.0,0.1898
540.0,0.1778
600.0,0.133
660.0,0.1758
720.0,0.17
780.0,0.1772
840.0,0.1815
900.0,0.1682
960.0,0.18600000000000003
1020.0,0.1793
1080.0,0.145
1140.0,0.1632
1200.0,0.1638
1260.0,0.132
1320.0,0.1753
1380.0,0.2063
1440.0,0.1972
1500.0,0.1637
1560.0,0.12
1620.0,0.1472
1680.0,0.1233
1740.0,0.1365
1800.0,0.1552
1860.0,0.1827
1920.0,0.1843
1980.0,0.1457
2040.0,0.1815
2100.0,0.1772
2160.0,0.1875
2220.0,0.1837
2280.0,0.2032
2340.0,0.1638
2400.0,0.1682
2460.0,0.1558
2520.0,0.1593
2580.0,0.1753
2640.0,0.2198
2700.0,0.1443
2760.0,0.1353
2820.0,0.1797
2880.0,0.1777
2940.0,0.1722
3000.0,0.1812
3060.0,0.1842
3120.0,0.1878
3180.0,0.20800000000000002
3240.0,0.1958
3300.0,0.16699999999999998
3360.0,0.1777
3420.0,0.1335
3480.0,0.1787
3540.0,0.1465
3600.0,0.2068
3660.0,0.1698
3720.0,0.1728
3780.0,0.1402
3840.0,0.1752
3900.0,0.1832
3960.0,0.2105
4020.0,0.1838
4080.0,0.2013
4140.0,0.1765
4200.0,0.1397
4260.0,0.1668
4320.0,0.1723
4380.0,0.1907
4440.0,0.2052
4500.0,0.1968
4560.0,0.1628
4620.0,0.157
4680.0,0.1663
4740.0,0.2157
4800.0,0.1487
4860.0,0.174
4920.0,0.1663
4980.0,0.2058
5040.0,0.1512
5100.0,0.1787
5160.0,0.1728
5220.0,0.1882
5280.0,0.165
5340.0,0.1467
5400.0,0.21100000000000002
5460.0,0.1643
5520.0,0.1425
5580.0,0.172
5640.0,0.1752
5700.0,0.1747
5760.0,0.1597
5820.0,0.1733
5880.0,0.1667
5940.0,0.2002
6000.0,0.1553
6060.0,0.175
6120.0,0.1608
6180.0,0.168
6240.0,0.1848
6300.0,0.1512
6360.0,0.1695
6420.0,0.1798
6480.0,0.1813
6540.0,0.1408
6600.0,0.1965
6660.0,0.1778
6720.0,0.1322
6780.0,0.146
6840.0,0.172
6900.0,0.1803
6960.0,0.1823
7020.0,0.1692
7080.0,0.1542
7140.0,0.166
7200.0,0.1912
7260.0,0.1538
7320.0,0.1642
7380.0,0.1485
7440.0,0.147
7500.0,0.187
7560.0,0.1818
7620.0,0.18
7680.0,0.1622
7740.0,0.1845
7800.0,0.1565
7860.0,0.1488
7920.0,0.149
7980.0,0.1683
8040.0,0.2007
8100.0,0.1697
8160.0,0.1753
8220.0,0.1645
8280.0,0.1727
8340.0,0.1738
8400.0,0.129
8460.0,0.166
8520.0,0.1795
8580.0,0.174
8640.0,0.1687
8700.0,0.1675
8760.0,0.152
8820.0,0.1538
8880.0,0.1592
8940.0,0.1578
9000.0,0.1917
9060.0,0.1712
9120.0,0.1873
9180.0,0.1612
9240.0,0.18899999999999997
9300.0,0.1865
9360.0,0.1513
9420.0,0.17800000000000002
9480.0,0.1958
9540.0,0.1627
9600.0,0.1627
9660.0,0.187
9720.0,0.1383
9780.0,0.135
9840.0,0.1697
9900.0,0.1667
9960.0,0.1518
10020.0,0.1578
10080.0,0.1723
10140.0,0.1503
10200.0,0.1567
10260.0,0.1845
10320.0,0.156
10380.0,0.1687
10440.0,0.1665
10500.0,0.152
10560.0,0.1253
10620.0,0.1553
10680.0,0.1992
10740.0,0.17
10800.0,0.1845
10860.0,0.17600000000000002
10920.0,0.1358
10980.0,0.1687
11040.0,0.1872
11100.0,0.1772
11160.0,0.133
11220.0,0.1667
11280.0,0.1648
11340.0,0.1608
11400.0,0.1542
11460.0,0.157
11520.0,0.1627
11580.0,0.1382
11640.0,0.1898
11700.0,0.157
11760.0,0.1938
11820.0,0.1842
11880.0,0.1765
11940.0,0.1623
12000.0,0.1553
12060.0,0.20800000000000002
12120.0,0.1325
12180.0,0.18600000000000003
12240.0,0.2053
12300.0,0.16
12360.0,0.132
12420.0,0.1802
12480.0,0.1883
12540.0,0.1595
12600.0,0.1828
12660.0,0.1323
12720.0,0.1917
12780.0,0.16399999999999998
12840.0,0.1288
12900.0,0.1687
12960.0,0.1958
13020.0,0.1308
13080.0,0.1848
13140.0,0.1758
13200.0,0.1492
13260.0,0.1668
13320.0,0.1723
13380.0,0.1917
13440.0,0.1278
13500.0,0.1622
13560.0,0.1327
13620.0,0.1407
13680.0,0.1505
13740.0,0.1828
13800.0,0.17
13860.0,0.1567
13920.0,0.1178
13980.0,0.1578
14040.0,0.1947
14100.0,0.1597
14160.0,0.1647
14220.0,0.1692
14280.0,0.1443
14340.0,0.1427
14400.0,0.1633
14460.0,0.1762
14520.0,0.1325
14580.0,0.1185
14640.0,0.165
14700.0,0.17600000000000002
14760.0,0.163
14820.0,0.1368
14880.0,0.1803
14940.0,0.1908
15000.0,0.1552
15060.0,0.1577
15120.0,0.153
15180.0,0.1423
15240.0,0.139
15300.0,0.1635
15360.0,0.1698
15420.0,0.1248
15480.0,0.1672
15540.0,0.1427
15600.0,0.132
15660.0,0.1563
15720.0,0.1562
15780.0,0.1653
15840.0,0.1438
15900.0,0.1262
15960.0,0.151
16020.0,0.1673
16080.0,0.1385
16140.0,0.1483
16200.0,0.1305
16260.0,0.15
16320.0,0.1578
16380.0,0.1492
16440.0,0.154
16500.0,0.1212
16560.0,0.142
16620.0,0.1407
16680.0,0.1485
16740.0,0.191
16800.0,0.1752
16860.0,0.1738
16920.0,0.1207
16980.0,0.1603
17040.0,0.1745
17100.0,0.1378
17160.0,0.13699999999999998
17220.0,0.1365
17280.0,0.1372
17340.0,0.1275
17400.0,0.153
17460.0,0.1643
17520.0,0.1143
17580.0,0.1365
17640.0,0.1293
17700.0,0.141
17760.0,0.1822
17820.0,0.1615
17880.0,0.1503
17940.0,0.1423
18000.0,0.1528
18060.0,0.2777
18120.0,0.1717
18180.0,0.1378
18240.0,0.158
18300.0,0.1357
18360.0,0.1737
18420.0,0.152
18480.0,0.1683
18540.0,0.1708
18600.0,0.1273
18660.0,0.1395
18720.0,0.1275
18780.0,0.13
18840.0,0.1597
18900.0,0.1637
18960.0,0.1317
19020.0,0.128
19080.0,0.1392
19140.0,0.1483
19200.0,0.1413
19260.0,0.1522
19320.0,0.1277
19380.0,0.1408
19440.0,0.15
19500.0,0.1437
19560.0,0.1617
19620.0,0.1473
19680.0,0.1483
19740.0,0.0893
19800.0,0.1173
19860.0,0.136
19920.0,0.1497
19980.0,0.1352
20040.0,0.1113
20100.0,0.15
20160.0,0.158
20220.0,0.1268
20280.0,0.1705
20340.0,0.1527
20400.0,0.1448
20460.0,0.1422
20520.0,0.1582
20580.0,0.1167
20640.0,0.1702
20700.0,0.1572
20760.0,0.1632
20820.0,0.125
20880.0,0.1142
20940.0,0.1362
21000.0,0.1323
21060.0,0.1602
21120.0,0.1513
21180.0,0.1692
21240.0,0.1152
21300.0,0.1292
21360.0,0.1227
21420.0,0.1393
21480.0,0.1368
21540.0,0.1285
21600.0,0.14400000000000002
21660.0,0.1432
21720.0,0.1335
21780.0,0.0997
21840.0,0.1612
21900.0,0.1518
21960.0,0.17800000000000002
22020.0,0.1353
22080.0,0.1547
22140.0,0.1473
22200.0,0.142
22260.0,0.1303
22320.0,0.1267
22380.0,0.1335
22440.0,0.1543
22500.0,0.1677
22560.0,0.1383
22620.0,0.1267
22680.0,0.1432
22740.0,0.1715
22800.0,0.1557
22860.0,0.1058
22920.0,0.153
22980.0,0.1552
23040.0,0.1383
23100.0,0.1253
23160.0,0.1325
23220.0,0.1512
23280.0,0.13699999999999998
23340.0,0.1173
23400.0,0.1405
23460.0,0.154
23520.0,0.145
23580.0,0.1343
23640.0,0.1453
23700.0,0.171
23760.0,0.1185
23820.0,0.162
23880.0,0.1683
23940.0,0.1175
24000.0,0.1625
24060.0,0.1572
24120.0,0.1472
24180.0,0.1323
24240.0,0.154
24300.0,0.1993
24360.0,0.1407
24420.0,0.1212
24480.0,0.1307
24540.0,0.1292
24600.0,0.1443
24660.0,0.13
24720.0,0.1288
24780.0,0.1338
24840.0,0.151
24900.0,0.1313
24960.0,0.1573
25020.0,0.1475
25080.0,0.1333
25140.0,0.111
25200.0,0.115
25260.0,0.1415
25320.0,0.1583
