Time(sec),Load
0.0,0.0475
60.0,0.1058
120.0,0.0887
180.0,0.0817
240.0,0.07200000000000001
300.0,0.0775
360.0,0.0775
420.0,0.0512
480.0,0.1013
540.0,0.0852
600.0,0.0797
660.0,0.0903
720.0,0.087
780.0,0.0458
840.0,0.09
900.0,0.0817
960.0,0.1018
1020.0,0.0843
1080.0,0.0837
1140.0,0.0697
1200.0,0.0567
1260.0,0.052000000000000005
1320.0,0.0787
1380.0,0.0922
1440.0,0.0855
1500.0,0.0805
1560.0,0.08199999999999999
1620.0,0.0833
1680.0,0.0922
1740.0,0.0515
1800.0,0.0915
1860.0,0.0815
1920.0,0.0883
1980.0,0.0785
2040.0,0.0837
2100.0,0.0798
2160.0,0.0883
2220.0,0.0515
2280.0,0.0865
2340.0,0.0595
2400.0,0.0738
2460.0,0.0795
2520.0,0.0885
2580.0,0.10400000000000001
2640.0,0.0955
2700.0,0.1308
2760.0,0.1238
2820.0,0.0545
2880.0,0.0773
2940.0,0.0797
3000.0,0.0888
3060.0,0.068
3120.0,0.0805
3180.0,0.0845
3240.0,0.05
3300.0,0.087
3360.0,0.0855
3420.0,0.0823
3480.0,0.0912
3540.0,0.0918
3600.0,0.0708
3660.0,0.0898
3720.0,0.0552
3780.0,0.0918
3840.0,0.092
3900.0,0.0805
3960.0,0.0853
4020.0,0.09
4080.0,0.0473
4140.0,0.078
4200.0,0.0767
4260.0,0.08
4320.0,0.0503
4380.0,0.0798
4440.0,0.0913
4500.0,0.0765
4560.0,0.083
4620.0,0.0833
4680.0,0.0748
4740.0,0.0617
4800.0,0.0465
4860.0,0.0815
4920.0,0.1045
4980.0,0.09300000000000001
5040.0,0.059000000000000004
5100.0,0.0792
5160.0,0.0715
5220.0,0.08
5280.0,0.0848
5340.0,0.0842
5400.0,0.0855
5460.0,0.0935
5520.0,0.0522
5580.0,0.0897
5640.0,0.0908
5700.0,0.0787
5760.0,0.053
5820.0,0.0812
5880.0,0.0805
5940.0,0.0535
6000.0,0.0748
6060.0,0.0735
6120.0,0.0457
6180.0,0.07400000000000001
6240.0,0.0748
6300.0,0.0722
6360.0,0.076
6420.0,0.0678
6480.0,0.0472
6540.0,0.07
6600.0,0.0858
6660.0,0.0797
6720.0,0.0788
6780.0,0.0818
6840.0,0.0735
6900.0,0.047
6960.0,0.057999999999999996
7020.0,0.0538
7080.0,0.0855
7140.0,0.0598
