Time(sec),Load
0.0,0.2285
60.0,0.2308
120.0,0.2415
180.0,0.2052
240.0,0.2677
300.0,0.2287
360.0,0.2088
420.0,0.2013
480.0,0.2083
540.0,0.1898
600.0,0.2052
660.0,0.203
720.0,0.1753
780.0,0.1978
840.0,0.2428
900.0,0.1913
960.0,0.2412
1020.0,0.2017
1080.0,0.1875
1140.0,0.1993
1200.0,0.2808
1260.0,0.2922
1320.0,0.2473
1380.0,0.2113
1440.0,0.2018
1500.0,0.2085
1560.0,0.2302
1620.0,0.2048
1680.0,0.2218
1740.0,0.2402
1800.0,0.2175
1860.0,0.242
1920.0,0.1817
1980.0,0.2192
2040.0,0.1977
2100.0,0.1973
2160.0,0.1712
2220.0,0.1798
2280.0,0.1997
2340.0,0.1695
2400.0,0.1983
2460.0,0.2005
2520.0,0.21100000000000002
2580.0,0.20800000000000002
2640.0,0.1773
2700.0,0.1865
2760.0,0.204
2820.0,0.1967
2880.0,0.1872
2940.0,0.1763
3000.0,0.2342
3060.0,0.2217
3120.0,0.2155
3180.0,0.1948
3240.0,0.18899999999999997
3300.0,0.2058
3360.0,0.2023
3420.0,0.249
3480.0,0.1812
3540.0,0.2337
3600.0,0.2388
3660.0,0.2432
3720.0,0.2023
3780.0,0.1902
3840.0,0.2312
3900.0,0.196
3960.0,0.1882
4020.0,0.1898
4080.0,0.233
4140.0,0.2105
4200.0,0.1913
4260.0,0.23399999999999999
4320.0,0.1593
4380.0,0.1765
4440.0,0.1845
4500.0,0.19899999999999998
4560.0,0.18
4620.0,0.2202
4680.0,0.207
4740.0,0.2288
4800.0,0.2065
4860.0,0.248
4920.0,0.20800000000000002
4980.0,0.2197
5040.0,0.1838
5100.0,0.2038
5160.0,0.2607
5220.0,0.2333
5280.0,0.1942
5340.0,0.2432
5400.0,0.2737
5460.0,0.2018
5520.0,0.2095
5580.0,0.2145
5640.0,0.1825
5700.0,0.2503
5760.0,0.2157
5820.0,0.2112
5880.0,0.1787
5940.0,0.1948
6000.0,0.2003
6060.0,0.233
6120.0,0.4245
6180.0,0.3943
6240.0,0.2597
6300.0,0.1932
6360.0,0.2217
6420.0,0.16699999999999998
6480.0,0.1832
6540.0,0.2118
6600.0,0.2175
6660.0,0.2242
6720.0,0.2153
6780.0,0.2125
6840.0,0.1985
6900.0,0.1928
6960.0,0.2323
7020.0,0.191
7080.0,0.1978
7140.0,0.2205
7200.0,0.2305
7260.0,0.2102
7320.0,0.1867
7380.0,0.1615
7440.0,0.1802
7500.0,0.1958
7560.0,0.1875
7620.0,0.1958
7680.0,0.1662
7740.0,0.16399999999999998
7800.0,0.1777
7860.0,0.2338
7920.0,0.1938
7980.0,0.201
8040.0,0.175
8100.0,0.2022
8160.0,0.2148
8220.0,0.1988
8280.0,0.2303
8340.0,0.2272
8400.0,0.1993
8460.0,0.1893
8520.0,0.1795
8580.0,0.1965
8640.0,0.2063
8700.0,0.1777
8760.0,0.2217
8820.0,0.1918
8880.0,0.2225
8940.0,0.1965
9000.0,0.2435
9060.0,0.1657
9120.0,0.1743
9180.0,0.2015
9240.0,0.1615
9300.0,0.2243
9360.0,0.1697
9420.0,0.1607
9480.0,0.2383
9540.0,0.1345
9600.0,0.1742
9660.0,0.1705
9720.0,0.184
9780.0,0.1797
9840.0,0.2107
9900.0,0.1727
9960.0,0.2167
10020.0,0.2057
10080.0,0.2145
10140.0,0.1773
10200.0,0.2338
10260.0,0.1815
10320.0,0.2123
10380.0,0.1993
10440.0,0.2413
10500.0,0.1792
10560.0,0.1857
10620.0,0.1985
10680.0,0.2082
10740.0,0.2135
10800.0,0.213
10860.0,0.1928
10920.0,0.1807
10980.0,0.1953
11040.0,0.2088
11100.0,0.2037
11160.0,0.2012
11220.0,0.1893
11280.0,0.1875
11340.0,0.1788
11400.0,0.154
11460.0,0.2167
11520.0,0.1795
11580.0,0.1708
11640.0,0.2223
11700.0,0.1858
11760.0,0.2003
11820.0,0.1437
11880.0,0.183
11940.0,0.222
12000.0,0.1935
12060.0,0.2168
12120.0,0.1848
12180.0,0.231
12240.0,0.2048
12300.0,0.2283
12360.0,0.2507
12420.0,0.228
12480.0,0.2045
12540.0,0.2728
12600.0,0.2027
12660.0,0.2413
12720.0,0.1977
12780.0,0.2317
12840.0,0.182
12900.0,0.1853
12960.0,0.1987
13020.0,0.1985
13080.0,0.2098
13140.0,0.2058
13200.0,0.2082
13260.0,0.2098
13320.0,0.2323
13380.0,0.1888
13440.0,0.2093
13500.0,0.2367
13560.0,0.1855
13620.0,0.2065
13680.0,0.2335
13740.0,0.2048
13800.0,0.23
13860.0,0.2122
13920.0,0.2217
13980.0,0.2155
14040.0,0.2133
14100.0,0.1763
14160.0,0.1925
14220.0,0.2292
14280.0,0.2027
14340.0,0.247
14400.0,0.2892
14460.0,0.1917
14520.0,0.2263
14580.0,0.23600000000000002
14640.0,0.2675
14700.0,0.2183
14760.0,0.2037
14820.0,0.2298
14880.0,0.1537
14940.0,0.22
