Time(sec),Load
0.0,0.0823
60.0,0.0995
120.0,0.09
180.0,0.0635
240.0,0.1233
300.0,0.3917
360.0,0.7609999999999999
420.0,0.7673
480.0,0.7592
540.0,0.7783
600.0,0.6972
660.0,0.1417
720.0,0.0877
780.0,0.0885
840.0,0.1015
900.0,0.0817
960.0,0.0718
1020.0,0.0847
1080.0,0.1045
1140.0,0.0642
1200.0,0.0763
1260.0,0.075
1320.0,0.0847
1380.0,0.086
1440.0,0.0952
1500.0,0.0695
1560.0,0.0958
1620.0,0.0802
1680.0,0.0788
1740.0,0.08800000000000001
1800.0,0.086
1860.0,0.0855
1920.0,0.0653
1980.0,0.0882
2040.0,0.0885
2100.0,0.0905
2160.0,0.057999999999999996
2220.0,0.0862
2280.0,0.078
2340.0,0.0575
2400.0,0.087
2460.0,0.0928
2520.0,0.0668
2580.0,0.0712
2640.0,0.0948
2700.0,0.0818
2760.0,0.0537
2820.0,0.0943
2880.0,0.0845
2940.0,0.0808
3000.0,0.0777
3060.0,0.087
3120.0,0.0913
3180.0,0.0782
3240.0,0.0543
3300.0,0.0802
3360.0,0.0647
3420.0,0.0777
3480.0,0.0842
3540.0,0.0952
3600.0,0.0853
3660.0,0.0922
3720.0,0.091
3780.0,0.0918
3840.0,0.0572
3900.0,0.1007
3960.0,0.084
4020.0,0.0445
4080.0,0.0845
4140.0,0.0538
4200.0,0.0867
4260.0,0.1188
4320.0,0.0773
4380.0,0.1043
4440.0,0.141
4500.0,0.11800000000000001
4560.0,0.0955
4620.0,0.0932
4680.0,0.0858
4740.0,0.11900000000000001
4800.0,0.1103
4860.0,0.1188
4920.0,0.0878
4980.0,0.12300000000000001
5040.0,0.085
5100.0,0.0807
5160.0,0.1133
5220.0,0.1212
5280.0,0.1083
5340.0,0.0632
5400.0,0.0827
5460.0,0.0447
5520.0,0.054000000000000006
5580.0,0.0948
5640.0,0.07
5700.0,0.0837
5760.0,0.0788
5820.0,0.0825
5880.0,0.078
5940.0,0.0797
6000.0,0.08800000000000001
6060.0,0.0885
6120.0,0.0577
6180.0,0.08800000000000001
6240.0,0.0817
6300.0,0.0803
6360.0,0.061
6420.0,0.0875
6480.0,0.0808
6540.0,0.0952
6600.0,0.0603
6660.0,0.0817
6720.0,0.0595
6780.0,0.0923
6840.0,0.0928
6900.0,0.0783
6960.0,0.1017
7020.0,0.0477
7080.0,0.0725
7140.0,0.1022
7200.0,0.1
7260.0,0.1003
7320.0,0.1023
7380.0,0.064
7440.0,0.0683
7500.0,0.1122
7560.0,0.0522
7620.0,0.06
7680.0,0.1327
7740.0,0.0957
7800.0,0.0547
7860.0,0.0825
7920.0,0.0902
7980.0,0.0963
8040.0,0.0912
8100.0,0.0875
8160.0,0.0818
8220.0,0.0552
8280.0,0.048
8340.0,0.0665
8400.0,0.0623
8460.0,0.078
8520.0,0.0688
8580.0,0.0882
8640.0,0.0895
8700.0,0.079
8760.0,0.0673
8820.0,0.0672
8880.0,0.0755
8940.0,0.0597
9000.0,0.047
9060.0,0.0807
9120.0,0.085
9180.0,0.1128
9240.0,0.102
9300.0,0.0958
9360.0,0.0883
9420.0,0.073
9480.0,0.0925
9540.0,0.053
9600.0,0.08900000000000001
9660.0,0.0502
9720.0,0.0777
9780.0,0.1187
9840.0,0.0745
9900.0,0.0882
9960.0,0.0837
10020.0,0.0945
10080.0,0.0875
10140.0,0.083
10200.0,0.0673
10260.0,0.0728
10320.0,0.0885
10380.0,0.0867
10440.0,0.0842
10500.0,0.062
10560.0,0.0895
10620.0,0.0512
10680.0,0.0748
10740.0,0.08900000000000001
10800.0,0.0552
10860.0,0.1025
10920.0,0.08199999999999999
10980.0,0.09300000000000001
11040.0,0.0755
11100.0,0.1175
11160.0,0.0965
11220.0,0.0922
11280.0,0.0883
11340.0,0.0915
