Time(sec),Load
0.0,0.1222
60.0,0.1503
120.0,0.1228
180.0,0.126
240.0,0.1198
300.0,0.1102
360.0,0.113
420.0,0.10400000000000001
480.0,0.1567
540.0,0.1393
600.0,0.1095
660.0,0.1293
720.0,0.1187
780.0,0.1282
840.0,0.1555
900.0,0.1387
960.0,0.11199999999999999
1020.0,0.0962
1080.0,0.1012
1140.0,0.1225
1200.0,0.1315
1260.0,0.1202
1320.0,0.1055
1380.0,0.1202
1440.0,0.11
1500.0,0.1187
1560.0,0.1345
1620.0,0.6167
1680.0,0.3708
1740.0,0.3817
1800.0,0.3785
1860.0,0.3702
1920.0,0.3787
1980.0,0.3922
2040.0,0.39399999999999996
2100.0,0.4338
2160.0,0.6122
2220.0,0.6482
2280.0,0.6318
2340.0,0.6515
2400.0,0.6137
2460.0,0.5583
2520.0,0.4363
2580.0,0.4932
2640.0,0.45299999999999996
2700.0,0.4753
2760.0,0.4955
2820.0,0.4808
2880.0,0.5468
2940.0,0.5875
3000.0,0.599
3060.0,0.5937
3120.0,0.6108
3180.0,0.5982
3240.0,0.6277
3300.0,0.6005
3360.0,0.5918
3420.0,0.58
3480.0,0.5528
3540.0,0.6428
3600.0,0.6382
3660.0,0.4875
3720.0,0.5718
3780.0,0.5033
3840.0,0.5002
3900.0,0.5168
3960.0,0.5467
4020.0,0.5738
4080.0,0.5268
4140.0,0.5182
4200.0,0.5047
4260.0,0.1677
4320.0,0.171
4380.0,0.1512
4440.0,0.16399999999999998
4500.0,0.17600000000000002
4560.0,0.1638
4620.0,0.1808
4680.0,0.1588
4740.0,0.1507
4800.0,0.1697
4860.0,0.1447
4920.0,0.1435
4980.0,0.133
5040.0,0.1358
5100.0,0.1447
5160.0,0.1317
5220.0,0.172
5280.0,0.134
5340.0,0.205
5400.0,0.6707
5460.0,0.507
5520.0,0.1982
5580.0,0.8058
5640.0,0.5077
5700.0,0.677
5760.0,0.6982
5820.0,0.7968
5880.0,0.7095
5940.0,0.9063
6000.0,0.9435
6060.0,0.9983
6120.0,0.9343
6180.0,0.9052
6240.0,0.8823
6300.0,0.9682
6360.0,0.9515
6420.0,0.941
6480.0,0.8643
6540.0,0.8009999999999999
6600.0,0.7633
6660.0,0.8578
6720.0,0.9058
6780.0,0.8618
6840.0,0.8382
6900.0,0.7178
6960.0,0.7955
7020.0,0.7428
7080.0,0.5195
7140.0,0.6755
7200.0,0.2358
7260.0,0.2707
7320.0,0.3537
7380.0,0.3705
7440.0,0.33899999999999997
7500.0,0.4738
7560.0,0.5733
7620.0,0.5435
7680.0,0.759
7740.0,0.6673
7800.0,0.594
7860.0,0.3615
7920.0,0.2133
7980.0,0.6963
8040.0,0.813
8100.0,0.42
8160.0,0.4823
8220.0,0.4122
8280.0,0.5298
8340.0,0.4972
8400.0,0.1065
8460.0,0.26
8520.0,0.6807
8580.0,0.6737
8640.0,0.6753
8700.0,0.67
8760.0,0.6493
8820.0,0.4637
8880.0,0.3962
8940.0,0.8315
9000.0,0.9082
9060.0,0.6842
9120.0,0.4637
9180.0,0.1288
9240.0,0.10800000000000001
9300.0,0.2672
9360.0,0.0908
9420.0,0.1177
9480.0,0.0965
9540.0,0.1042
9600.0,0.1153
9660.0,0.10099999999999999
9720.0,0.1072
9780.0,0.1182
9840.0,0.1172
9900.0,0.1612
9960.0,0.1057
10020.0,0.1027
10080.0,0.1545
10140.0,0.1302
10200.0,0.3073
10260.0,0.6635
10320.0,0.618
10380.0,0.6025
10440.0,0.6423
10500.0,0.628
10560.0,0.5833
10620.0,0.6013
10680.0,0.6173
10740.0,0.1627
10800.0,0.09699999999999999
10860.0,0.1073
10920.0,0.1042
10980.0,0.5693
11040.0,0.6382
11100.0,0.6595
11160.0,0.6578
11220.0,0.6568
11280.0,0.6672
11340.0,0.6387
11400.0,0.6502
11460.0,0.6468
11520.0,0.6435
11580.0,0.6557
