Time(sec),Load
0.0,0.146
60.0,0.1332
120.0,0.1727
180.0,0.1877
240.0,0.1697
300.0,0.1497
360.0,0.1805
420.0,0.1598
480.0,0.179
540.0,0.166
600.0,0.1327
660.0,0.1788
720.0,0.1778
780.0,0.1618
840.0,0.1208
900.0,0.1335
960.0,0.1472
1020.0,0.1537
1080.0,0.1542
1140.0,0.153
1200.0,0.165
1260.0,0.1765
1320.0,0.1358
1380.0,0.1433
1440.0,0.14
1500.0,0.1648
1560.0,0.1585
1620.0,0.2103
1680.0,0.1258
1740.0,0.174
1800.0,0.165
1860.0,0.1148
1920.0,0.1717
1980.0,0.1725
2040.0,0.1563
2100.0,0.179
2160.0,0.1532
2220.0,0.1793
2280.0,0.162
2340.0,0.1372
2400.0,0.1645
2460.0,0.1555
2520.0,0.158
2580.0,0.1882
2640.0,0.1943
2700.0,0.1678
2760.0,0.1348
2820.0,0.11800000000000001
2880.0,0.1768
2940.0,0.1463
3000.0,0.1742
3060.0,0.1853
3120.0,0.1645
3180.0,0.1572
3240.0,0.1393
3300.0,0.1515
3360.0,0.1632
3420.0,0.1617
3480.0,0.174
3540.0,0.1258
3600.0,0.131
3660.0,0.1855
3720.0,0.1497
3780.0,0.1363
3840.0,0.14400000000000002
3900.0,0.1325
3960.0,0.1682
4020.0,0.152
4080.0,0.1965
4140.0,0.1598
4200.0,0.1587
4260.0,0.1658
4320.0,0.1755
4380.0,0.1242
4440.0,0.1832
4500.0,0.1655
4560.0,0.1267
4620.0,0.1432
4680.0,0.1492
4740.0,0.1278
4800.0,0.1767
4860.0,0.1827
4920.0,0.2017
4980.0,0.2052
5040.0,0.1547
5100.0,0.1338
5160.0,0.1582
5220.0,0.153
5280.0,0.1638
5340.0,0.1332
5400.0,0.14800000000000002
5460.0,0.1487
5520.0,0.1927
5580.0,0.1872
5640.0,0.1572
5700.0,0.1428
5760.0,0.1643
5820.0,0.1735
5880.0,0.1447
5940.0,0.1732
6000.0,0.1593
6060.0,0.1282
6120.0,0.1245
6180.0,0.1495
6240.0,0.1722
6300.0,0.1482
6360.0,0.1673
6420.0,0.1717
6480.0,0.1598
6540.0,0.1687
6600.0,0.1565
6660.0,0.1582
6720.0,0.1827
6780.0,0.1767
6840.0,0.18600000000000003
6900.0,0.1637
6960.0,0.1523
7020.0,0.1493
7080.0,0.1918
7140.0,0.1273
7200.0,0.1673
7260.0,0.1977
7320.0,0.1652
7380.0,0.1698
7440.0,0.151
7500.0,0.1765
7560.0,0.1608
7620.0,0.1513
7680.0,0.1637
7740.0,0.14400000000000002
7800.0,0.1907
7860.0,0.1705
7920.0,0.1482
7980.0,0.1943
8040.0,0.1503
8100.0,0.177
8160.0,0.1563
8220.0,0.1348
8280.0,0.1645
8340.0,0.1932
8400.0,0.1388
8460.0,0.1797
8520.0,0.1605
8580.0,0.1727
8640.0,0.1423
8700.0,0.1803
8760.0,0.2035
8820.0,0.1715
8880.0,0.1677
8940.0,0.1477
9000.0,0.1437
9060.0,0.141
9120.0,0.162
9180.0,0.1685
9240.0,0.2038
9300.0,0.1653
9360.0,0.1573
9420.0,0.1787
9480.0,0.1867
9540.0,0.1937
9600.0,0.1448
9660.0,0.1352
9720.0,0.1505
9780.0,0.1478
9840.0,0.2022
9900.0,0.1345
9960.0,0.1288
10020.0,0.1198
10080.0,0.1463
10140.0,0.1687
10200.0,0.15
10260.0,0.1422
10320.0,0.1788
10380.0,0.1793
10440.0,0.1467
10500.0,0.1533
10560.0,0.1347
10620.0,0.1777
10680.0,0.1638
10740.0,0.1423
10800.0,0.1535
10860.0,0.203
10920.0,0.1212
10980.0,0.1842
11040.0,0.1447
11100.0,0.1663
11160.0,0.1633
11220.0,0.1625
11280.0,0.159
11340.0,0.1467
11400.0,0.1735
11460.0,0.1663
11520.0,0.1202
11580.0,0.1478
11640.0,0.1577
11700.0,0.1823
11760.0,0.1572
11820.0,0.153
11880.0,0.141
11940.0,0.1538
12000.0,0.1523
12060.0,0.1792
12120.0,0.209
12180.0,0.152
12240.0,0.152
12300.0,0.1407
12360.0,0.1567
12420.0,0.1652
12480.0,0.1562
12540.0,0.1458
12600.0,0.1908
12660.0,0.1773
12720.0,0.1773
12780.0,0.159
12840.0,0.1398
12900.0,0.1502
12960.0,0.1627
13020.0,0.2592
13080.0,0.2262
13140.0,0.1657
13200.0,0.1448
13260.0,0.1875
13320.0,0.1567
13380.0,0.1687
13440.0,0.1482
13500.0,0.1427
13560.0,0.1278
13620.0,0.1518
13680.0,0.1708
13740.0,0.1872
13800.0,0.1985
13860.0,0.18600000000000003
13920.0,0.196
13980.0,0.1638
14040.0,0.1935
14100.0,0.2297
14160.0,0.1603
14220.0,0.1467
14280.0,0.1857
14340.0,0.1777
14400.0,0.1447
14460.0,0.1495
14520.0,0.1538
14580.0,0.15
14640.0,0.1875
14700.0,0.1357
14760.0,0.1772
14820.0,0.1818
14880.0,0.1812
14940.0,0.1837
15000.0,0.1203
15060.0,0.1432
15120.0,0.1758
15180.0,0.1458
15240.0,0.1593
15300.0,0.1303
15360.0,0.1515
15420.0,0.1637
15480.0,0.11900000000000001
15540.0,0.1362
15600.0,0.1487
15660.0,0.1197
15720.0,0.1647
15780.0,0.1443
15840.0,0.1138
15900.0,0.1513
15960.0,0.1567
16020.0,0.1383
16080.0,0.14300000000000002
16140.0,0.1085
16200.0,0.1407
16260.0,0.15
16320.0,0.1407
16380.0,0.1417
16440.0,0.1115
16500.0,0.1675
16560.0,0.2378
16620.0,0.2743
16680.0,0.2928
16740.0,0.2668
16800.0,0.2667
16860.0,0.2632
16920.0,0.2472
16980.0,0.2335
17040.0,0.2333
17100.0,0.2192
