Time(sec),Load
0.0,0.152
60.0,0.1055
120.0,0.1173
180.0,0.1133
240.0,0.11599999999999999
300.0,0.127
360.0,0.1547
420.0,0.1403
480.0,0.1435
540.0,0.1407
600.0,0.1113
660.0,0.1395
720.0,0.1363
780.0,0.158
840.0,0.1197
900.0,0.1387
960.0,0.1327
1020.0,0.166
1080.0,0.1612
1140.0,0.15
1200.0,0.1367
1260.0,0.1085
1320.0,0.0982
1380.0,0.1247
1440.0,0.1357
1500.0,0.1038
1560.0,0.0
1620.0,0.0997
1680.0,0.1127
1740.0,0.0983
1800.0,0.0858
1860.0,0.1393
1920.0,0.1572
1980.0,0.138
2040.0,0.1293
2100.0,0.1335
2160.0,0.1233
2220.0,0.1155
2280.0,0.1255
2340.0,0.1373
2400.0,0.1423
2460.0,0.1075
2520.0,0.1147
2580.0,0.1148
2640.0,0.1233
2700.0,0.1265
2760.0,0.1627
2820.0,0.1373
2880.0,0.1257
2940.0,0.1293
3000.0,0.1245
3060.0,0.1262
3120.0,0.1173
3180.0,0.1148
3240.0,0.1255
3300.0,0.1112
3360.0,0.0903
3420.0,0.1213
3480.0,0.1268
3540.0,0.1117
3600.0,0.1147
3660.0,0.1057
3720.0,0.0965
3780.0,0.1022
3840.0,0.0947
3900.0,0.0958
3960.0,0.1003
4020.0,0.1188
4080.0,0.1343
4140.0,0.10400000000000001
4200.0,0.062
4260.0,0.0682
4320.0,0.0907
4380.0,0.0973
4440.0,0.10400000000000001
4500.0,0.1073
4560.0,0.094
4620.0,0.0898
4680.0,0.0858
4740.0,0.1085
4800.0,0.0637
4860.0,0.0718
4920.0,0.084
4980.0,0.1002
5040.0,0.0937
5100.0,0.1018
5160.0,0.1085
5220.0,0.1162
5280.0,0.1183
5340.0,0.0938
5400.0,0.0857
5460.0,0.0877
5520.0,0.0672
5580.0,0.106
5640.0,0.099
5700.0,0.1102
5760.0,0.1227
5820.0,0.1088
5880.0,0.098
5940.0,0.1152
6000.0,0.1058
6060.0,0.0895
6120.0,0.0825
6180.0,0.077
6240.0,0.0692
6300.0,0.12
6360.0,0.0918
6420.0,0.0885
6480.0,0.1048
6540.0,0.0928
6600.0,0.0582
6660.0,0.0797
6720.0,0.0875
6780.0,0.0978
6840.0,0.0832
6900.0,0.0963
6960.0,0.0765
7020.0,0.086
7080.0,0.0833
7140.0,0.0838
7200.0,0.0817
7260.0,0.0843
7320.0,0.0573
7380.0,0.0955
7440.0,0.064
7500.0,0.0705
7560.0,0.0813
7620.0,0.0955
7680.0,0.1027
7740.0,0.0885
7800.0,0.08199999999999999
7860.0,0.0812
7920.0,0.0823
7980.0,0.0973
8040.0,0.084
8100.0,0.1223
8160.0,0.0867
8220.0,0.0843
8280.0,0.077
8340.0,0.073
8400.0,0.0783
8460.0,0.0932
8520.0,0.0807
8580.0,0.083
8640.0,0.0663
8700.0,0.0728
8760.0,0.0695
8820.0,0.616
8880.0,0.3273
8940.0,0.35100000000000003
9000.0,0.3688
9060.0,0.3423
9120.0,0.3618
9180.0,0.3537
9240.0,0.3647
9300.0,0.3827
9360.0,0.632
9420.0,0.5512
9480.0,0.5468
9540.0,0.5175
9600.0,0.537
9660.0,0.5475
9720.0,0.6427
9780.0,0.6617
9840.0,0.6895
9900.0,0.6382
9960.0,0.6285
10020.0,0.6425
10080.0,0.5852
10140.0,0.7528
10200.0,0.6748
10260.0,0.081
10320.0,0.076
10380.0,0.0735
10440.0,0.0768
10500.0,0.0417
10560.0,0.0767
10620.0,0.07200000000000001
10680.0,0.0727
10740.0,0.0775
10800.0,0.0672
10860.0,0.08
10920.0,0.0735
10980.0,0.0857
11040.0,0.0765
11100.0,0.0705
11160.0,0.0792
11220.0,0.0747
11280.0,0.0803
11340.0,0.0612
11400.0,0.0578
11460.0,0.0768
11520.0,0.0747
11580.0,0.0978
11640.0,0.0762
11700.0,0.0842
11760.0,0.0815
11820.0,0.0798
11880.0,0.0768
11940.0,0.0763
12000.0,0.077
12060.0,0.0455
12120.0,0.0827
12180.0,0.1027
12240.0,0.0907
12300.0,0.0768
12360.0,0.0818
12420.0,0.076
12480.0,0.0825
12540.0,0.0778
12600.0,0.0793
12660.0,0.0577
12720.0,0.042
12780.0,0.0848
12840.0,0.0788
12900.0,0.0777
12960.0,0.0472
13020.0,0.0787
13080.0,0.0528
13140.0,0.0625
13200.0,0.0473
13260.0,0.0512
13320.0,0.0723
13380.0,0.0787
13440.0,0.0768
13500.0,0.0785
13560.0,0.0743
13620.0,0.0837
13680.0,0.0467
13740.0,0.0655
13800.0,0.0775
13860.0,0.0913
13920.0,0.1272
13980.0,0.6055
14040.0,0.4025
14100.0,0.2938
14160.0,0.1737
14220.0,0.0795
14280.0,0.1172
14340.0,0.0613
14400.0,0.1708
14460.0,0.2135
14520.0,0.1995
14580.0,0.2127
14640.0,0.20199999999999999
14700.0,0.2135
14760.0,0.1402
14820.0,0.1248
14880.0,0.1578
14940.0,0.1457
15000.0,0.1182
15060.0,0.102
15120.0,0.1093
15180.0,0.09
15240.0,0.0793
15300.0,0.0895
15360.0,0.102
15420.0,0.1103
15480.0,0.1748
15540.0,0.1917
15600.0,0.1967
15660.0,0.2005
15720.0,0.1738
15780.0,0.1548
15840.0,0.1337
15900.0,0.1467
15960.0,0.1183
16020.0,0.156
16080.0,0.0997
16140.0,0.0693
16200.0,0.0975
16260.0,0.1038
16320.0,0.075
16380.0,0.077
16440.0,0.0428
16500.0,0.0742
16560.0,0.0337
16620.0,0.0635
16680.0,0.0633
16740.0,0.0558
16800.0,0.0563
16860.0,0.0785
16920.0,0.0367
16980.0,0.0697
17040.0,0.063
17100.0,0.04
17160.0,0.0755
17220.0,0.066
17280.0,0.032
17340.0,0.063
17400.0,0.0645
17460.0,0.0618
17520.0,0.0347
17580.0,0.0708
17640.0,0.0667
17700.0,0.0772
17760.0,0.0658
17820.0,0.0385
17880.0,0.031
17940.0,0.0657
18000.0,0.0627
18060.0,0.0405
18120.0,0.0788
18180.0,0.0388
18240.0,0.0682
18300.0,0.0417
18360.0,0.065
18420.0,0.0348
18480.0,0.0775
18540.0,0.0488
18600.0,0.0383
18660.0,0.046
18720.0,0.0355
18780.0,0.0773
18840.0,0.0865
18900.0,0.0468
18960.0,0.0733
19020.0,0.08199999999999999
19080.0,0.0753
19140.0,0.0718
19200.0,0.0527
19260.0,0.040999999999999995
19320.0,0.0838
19380.0,0.0775
19440.0,0.0427
19500.0,0.0697
19560.0,0.045
19620.0,0.07400000000000001
19680.0,0.0465
19740.0,0.042
19800.0,0.0837
19860.0,0.0448
19920.0,0.0805
19980.0,0.0492
20040.0,0.0885
20100.0,0.0467
20160.0,0.0567
20220.0,0.0525
20280.0,0.0965
20340.0,0.0402
20400.0,0.0923
20460.0,0.0347
20520.0,0.0693
20580.0,0.0483
20640.0,0.08199999999999999
20700.0,0.0415
20760.0,0.0822
20820.0,0.0448
20880.0,0.0913
20940.0,0.0888
21000.0,0.0502
21060.0,0.0478
21120.0,0.0403
21180.0,0.0477
21240.0,0.0785
21300.0,0.0867
21360.0,0.057
21420.0,0.0557
21480.0,0.0455
21540.0,0.0583
21600.0,0.0762
21660.0,0.086
21720.0,0.0822
21780.0,0.0862
21840.0,0.0828
21900.0,0.0457
21960.0,0.0775
22020.0,0.0602
22080.0,0.069
22140.0,0.0587
22200.0,0.0475
22260.0,0.0993
22320.0,0.0613
22380.0,0.073
22440.0,0.0753
22500.0,0.083
22560.0,0.0512
22620.0,0.0843
22680.0,0.0393
22740.0,0.0502
22800.0,0.0732
22860.0,0.0875
22920.0,0.0452
22980.0,0.0865
23040.0,0.0912
23100.0,0.0807
23160.0,0.0772
23220.0,0.1013
23280.0,0.0628
23340.0,0.068
23400.0,0.086
23460.0,0.0957
23520.0,0.0925
23580.0,0.0607
23640.0,0.08
23700.0,0.1157
23760.0,0.0903
23820.0,0.0847
23880.0,0.0987
23940.0,0.0852
24000.0,0.0935
24060.0,0.0917
24120.0,0.0832
24180.0,0.1
24240.0,0.0972
24300.0,0.0945
24360.0,0.0942
24420.0,0.1182
24480.0,0.1073
24540.0,0.10300000000000001
24600.0,0.0752
24660.0,0.0943
24720.0,0.0927
24780.0,0.099
24840.0,0.0785
24900.0,0.1013
24960.0,0.1105
25020.0,0.0873
25080.0,0.1085
25140.0,0.0975
25200.0,0.1
25260.0,0.1048
25320.0,0.1067
25380.0,0.1055
25440.0,0.0935
25500.0,0.1073
25560.0,0.1022
25620.0,0.0922
25680.0,0.1185
25740.0,0.1183
25800.0,0.1197
25860.0,0.1243
25920.0,0.1092
25980.0,0.1153
26040.0,0.1008
26100.0,0.114
26160.0,0.139
26220.0,0.1065
26280.0,0.0867
26340.0,0.105
26400.0,0.1012
26460.0,0.1025
26520.0,0.1073
26580.0,0.126
26640.0,0.1277
26700.0,0.1307
26760.0,0.109
26820.0,0.1338
26880.0,0.1528
26940.0,0.1298
27000.0,0.1122
27060.0,0.1183
27120.0,0.1177
27180.0,0.1308
27240.0,0.0965
27300.0,0.1365
27360.0,0.1398
27420.0,0.1305
27480.0,0.154
27540.0,0.1408
27600.0,0.1588
27660.0,0.1203
27720.0,0.1238
27780.0,0.11800000000000001
27840.0,0.11900000000000001
27900.0,0.1552
27960.0,0.10400000000000001
28020.0,0.1373
28080.0,0.1368
28140.0,0.1368
28200.0,0.1197
28260.0,0.1297
28320.0,0.1467
28380.0,0.1272
28440.0,0.1085
28500.0,0.1128
28560.0,0.1322
28620.0,0.1505
28680.0,0.1403
28740.0,0.149
28800.0,0.1005
28860.0,0.1437
28920.0,0.1532
28980.0,0.1305
29040.0,0.1412
29100.0,0.126
29160.0,0.13699999999999998
29220.0,0.1285
29280.0,0.1513
29340.0,0.14
29400.0,0.1808
29460.0,0.1468
29520.0,0.1428
29580.0,0.1063
29640.0,0.13699999999999998
29700.0,0.1073
29760.0,0.1567
29820.0,0.1467
29880.0,0.1455
29940.0,0.1628
30000.0,0.1402
30060.0,0.1695
30120.0,0.1483
30180.0,0.1475
30240.0,0.1628
30300.0,0.1212
30360.0,0.1358
30420.0,0.1562
30480.0,0.1592
30540.0,0.1297
30600.0,0.1367
30660.0,0.1382
30720.0,0.1545
30780.0,0.1613
30840.0,0.1227
30900.0,0.1235
30960.0,0.1232
31020.0,0.1578
31080.0,0.174
31140.0,0.1338
31200.0,0.1275
31260.0,0.1213
31320.0,0.1395
31380.0,0.1525
31440.0,0.1437
31500.0,0.1467
31560.0,0.1538
31620.0,0.1265
31680.0,0.1227
31740.0,0.1258
31800.0,0.1397
31860.0,0.0998
31920.0,0.1565
31980.0,0.1332
32040.0,0.1343
32100.0,0.1513
32160.0,0.1025
32220.0,0.1278
32280.0,0.1447
32340.0,0.1298
32400.0,0.1215
32460.0,0.13
32520.0,0.1277
32580.0,0.1215
32640.0,0.1235
32700.0,0.1245
32760.0,0.1333
32820.0,0.1503
32880.0,0.1553
32940.0,0.1582
33000.0,0.152
33060.0,0.1343
33120.0,0.1615
33180.0,0.1048
33240.0,0.1475
33300.0,0.1635
33360.0,0.1395
33420.0,0.1377
33480.0,0.125
33540.0,0.1575
33600.0,0.1107
33660.0,0.1405
33720.0,0.1402
33780.0,0.1448
33840.0,0.142
33900.0,0.1487
33960.0,0.1442
34020.0,0.1193
34080.0,0.1363
34140.0,0.1463
34200.0,0.1257
34260.0,0.0977
34320.0,0.1307
34380.0,0.1445
34440.0,0.1613
34500.0,0.1513
34560.0,0.1155
34620.0,0.165
34680.0,0.1645
34740.0,0.115
34800.0,0.146
34860.0,0.1483
34920.0,0.1305
34980.0,0.1282
35040.0,0.161
35100.0,0.1682
35160.0,0.0838
35220.0,0.1298
35280.0,0.1512
35340.0,0.1248
35400.0,0.1503
35460.0,0.1505
35520.0,0.1253
35580.0,0.109
35640.0,0.1142
35700.0,0.1482
35760.0,0.1393
35820.0,0.1523
35880.0,0.1263
35940.0,0.1162
36000.0,0.1112
36060.0,0.1347
36120.0,0.0982
36180.0,0.1328
36240.0,0.1565
36300.0,0.1528
36360.0,0.1458
36420.0,0.1415
36480.0,0.1447
36540.0,0.1178
36600.0,0.1608
36660.0,0.1367
36720.0,0.133
36780.0,0.106
36840.0,0.1532
36900.0,0.1253
36960.0,0.16899999999999998
37020.0,0.1363
37080.0,0.1352
37140.0,0.1272
37200.0,0.1145
37260.0,0.1427
37320.0,0.14300000000000002
37380.0,0.1323
37440.0,0.1178
37500.0,0.1327
37560.0,0.149
37620.0,0.11
37680.0,0.14
37740.0,0.1723
37800.0,0.1728
37860.0,0.1552
37920.0,0.1143
37980.0,0.1158
38040.0,0.142
38100.0,0.1545
38160.0,0.1275
38220.0,0.1612
38280.0,0.1887
38340.0,0.1788
38400.0,0.13
38460.0,0.1718
38520.0,0.1485
38580.0,0.1465
38640.0,0.1443
38700.0,0.1655
38760.0,0.1705
38820.0,0.1518
38880.0,0.1598
38940.0,0.138
39000.0,0.14
39060.0,0.1015
39120.0,0.122
39180.0,0.1535
39240.0,0.2165
39300.0,0.305
39360.0,0.1903
39420.0,0.146
39480.0,0.175
39540.0,0.1083
39600.0,0.1528
39660.0,0.1305
39720.0,0.1635
39780.0,0.1465
39840.0,0.1297
39900.0,0.1337
39960.0,0.1522
40020.0,0.134
40080.0,0.142
40140.0,0.1667
40200.0,0.1338
40260.0,0.1395
40320.0,0.1863
40380.0,0.1272
40440.0,0.1317
40500.0,0.1668
40560.0,0.1685
40620.0,0.142
40680.0,0.1328
40740.0,0.1515
40800.0,0.1408
40860.0,0.1462
40920.0,0.133
40980.0,0.1427
41040.0,0.09300000000000001
41100.0,0.1652
41160.0,0.1085
41220.0,0.1467
41280.0,0.1332
41340.0,0.1212
41400.0,0.1093
41460.0,0.165
41520.0,0.1425
41580.0,0.1542
41640.0,0.1342
41700.0,0.133
41760.0,0.1468
41820.0,0.1765
41880.0,0.17
41940.0,0.16699999999999998
42000.0,0.1653
42060.0,0.1513
42120.0,0.1627
42180.0,0.1408
42240.0,0.18899999999999997
42300.0,0.1157
42360.0,0.1825
42420.0,0.1283
42480.0,0.1352
42540.0,0.1782
42600.0,0.1647
42660.0,0.1768
42720.0,0.1227
42780.0,0.1448
42840.0,0.1422
42900.0,0.1945
42960.0,0.1253
43020.0,0.136
43080.0,0.179
43140.0,0.1425
43200.0,0.1882
43260.0,0.1233
43320.0,0.1597
43380.0,0.1643
43440.0,0.1477
43500.0,0.1505
43560.0,0.12
43620.0,0.1708
43680.0,0.2012
43740.0,0.1553
43800.0,0.1803
43860.0,0.1293
43920.0,0.1342
43980.0,0.1538
44040.0,0.172
44100.0,0.2005
44160.0,0.1568
