Year,DOY,hour,minute,Global Horiz [W/m^2]
2018,12,10,41,328.34
2018,12,10,42,346.98
2018,12,10,43,293.09
2018,12,10,44,232.49
2018,12,10,45,207.57
2018,12,10,46,211.56
2018,12,10,47,228.14
2018,12,10,48,279.14
2018,12,10,49,304.08
2018,12,10,50,344.76
2018,12,10,51,264.76
2018,12,10,52,242.53
2018,12,10,53,284.26
2018,12,10,54,371.26
2018,12,10,55,363.4
2018,12,10,56,358.28
2018,12,10,57,364.78
2018,12,10,58,356.97
2018,12,10,59,478.53
2018,12,11,0,388.92
2018,12,11,1,316.37
2018,12,11,2,381.73
2018,12,11,3,362.91
2018,12,11,4,473.96
2018,12,11,5,525.67
2018,12,11,6,524.74
2018,12,11,7,511.37
2018,12,11,8,506.04
2018,12,11,9,498.78
2018,12,11,10,499.1
2018,12,11,11,498.23
2018,12,11,12,495.45
2018,12,11,13,501.19
2018,12,11,14,498.67
2018,12,11,15,489.53
2018,12,11,16,481.74
2018,12,11,17,465.11
2018,12,11,18,473.62
2018,12,11,19,487.78
2018,12,11,20,478.45
2018,12,11,21,481.36
2018,12,11,22,479.43
2018,12,11,23,442.48
2018,12,11,24,442.08
2018,12,11,25,426.68
2018,12,11,26,423.36
2018,12,11,27,415.5
2018,12,11,28,428.67
2018,12,11,29,426.08
2018,12,11,30,427.11
2018,12,11,31,423.83
2018,12,11,32,431.12
2018,12,11,33,421.1
2018,12,11,34,417.62
2018,12,11,35,417.72
2018,12,11,36,420.7
2018,12,11,37,413.69
2018,12,11,38,386.35
2018,12,11,39,333.68
2018,12,11,40,411.99
2018,12,11,41,435.07
2018,12,11,42,437.42
2018,12,11,43,413.19
2018,12,11,44,401.67
2018,12,11,45,403.92
2018,12,11,46,403.69
2018,12,11,47,401.08
2018,12,11,48,403.68
2018,12,11,49,385.78
2018,12,11,50,397.02
2018,12,11,51,409.51
2018,12,11,52,424.06
2018,12,11,53,427.2
2018,12,11,54,429.41
2018,12,11,55,421.01
2018,12,11,56,404.55
2018,12,11,57,391.29
2018,12,11,58,381.53
2018,12,11,59,373.69
2018,12,12,0,366.76
2018,12,12,1,376.67
2018,12,12,2,398.13
2018,12,12,3,413.02
2018,12,12,4,432.41
2018,12,12,5,437.5
2018,12,12,6,436.84
2018,12,12,7,441.28
2018,12,12,8,453.68
2018,12,12,9,459.04
2018,12,12,10,443.24
2018,12,12,11,434.12
2018,12,12,12,430.69
2018,12,12,13,445.63
2018,12,12,14,449.92
2018,12,12,15,431.51
2018,12,12,16,463.43
2018,12,12,17,447.76
2018,12,12,18,459.43
2018,12,12,19,470.79
2018,12,12,20,432.8
2018,12,12,21,413.97
2018,12,12,22,442.81
2018,12,12,23,465.43
2018,12,12,24,420.59
2018,12,12,25,412.96
2018,12,12,26,448.23
2018,12,12,27,405.86
2018,12,12,28,417.39
2018,12,12,29,491.77
2018,12,12,30,510.9
2018,12,12,31,355.43
2018,12,12,32,341.7
2018,12,12,33,333.72
2018,12,12,34,285.76
2018,12,12,35,257.25
2018,12,12,36,256.85
2018,12,12,37,270.02
2018,12,12,38,353.54
2018,12,12,39,452.18
2018,12,12,40,468.37
2018,12,12,41,461.74
2018,12,12,42,456.46
2018,12,12,43,504.68
2018,12,12,44,531.04
2018,12,12,45,498.24
2018,12,12,46,447.41
2018,12,12,47,530.02
2018,12,12,48,374.42
2018,12,12,49,351.24
2018,12,12,50,514.78
2018,12,12,51,566.96
2018,12,12,52,526.99
2018,12,12,53,490.71
2018,12,12,54,432.87
2018,12,12,55,330.78
2018,12,12,56,348.73
2018,12,12,57,225.8
2018,12,12,58,232.58
2018,12,12,59,256.92
2018,12,13,0,280.33
2018,12,13,1,301.46
2018,12,13,2,363.33
2018,12,13,3,325.36
2018,12,13,4,328.92
2018,12,13,5,342.89
2018,12,13,6,415.78
2018,12,13,7,424.78
2018,12,13,8,429.65
2018,12,13,9,546.62
2018,12,13,10,602.37
2018,12,13,11,578.87
2018,12,13,12,525.2
2018,12,13,13,400.2
2018,12,13,14,267.55
2018,12,13,15,233.43
2018,12,13,16,253.04
2018,12,13,17,268.57
2018,12,13,18,275.16
2018,12,13,19,300.63
2018,12,13,20,287.44
2018,12,13,21,288.24
2018,12,13,22,282.72
2018,12,13,23,263.04
2018,12,13,24,304.55
2018,12,13,25,381.86
2018,12,13,26,365.5
2018,12,13,27,332.6
2018,12,13,28,239.41
2018,12,13,29,202.57
2018,12,13,30,185.69
2018,12,13,31,181.26
2018,12,13,32,175.84
2018,12,13,33,176.58
2018,12,13,34,193.6
2018,12,13,35,222.96
2018,12,13,36,288.34
2018,12,13,37,334.84
2018,12,13,38,334.04
2018,12,13,39,322.75
2018,12,13,40,278.45
2018,12,13,41,195.44
2018,12,13,42,197.23
2018,12,13,43,228.37
2018,12,13,44,243.74
2018,12,13,45,259.3
2018,12,13,46,238.6
2018,12,13,47,232.49
2018,12,13,48,218.65
2018,12,13,49,196.46
2018,12,13,50,201.16
2018,12,13,51,213.31
2018,12,13,52,205.16
2018,12,13,53,186.41
2018,12,13,54,174.33
2018,12,13,55,164.11
2018,12,13,56,164.21
2018,12,13,57,314.09
2018,12,13,58,391.2
2018,12,13,59,304.34
2018,12,14,0,538
2018,12,14,1,469.55
2018,12,14,2,375.74
2018,12,14,3,331.26
2018,12,14,4,346.9
2018,12,14,5,307.74
2018,12,14,6,284.77
2018,12,14,7,273.2
2018,12,14,8,264.76
2018,12,14,9,247.53
2018,12,14,10,250.07
2018,12,14,11,223.73
2018,12,14,12,178.93
2018,12,14,13,237.45
2018,12,14,14,349.83
2018,12,14,15,384.97
2018,12,14,16,401.67
2018,12,14,17,404.63
2018,12,14,18,400.14
2018,12,14,19,385.35
2018,12,14,20,377.47
2018,12,14,21,364.26
2018,12,14,22,352.42
2018,12,14,23,343.25
2018,12,14,24,329.25
2018,12,14,25,310.59
2018,12,14,26,328.51
2018,12,14,27,327.66
2018,12,14,28,334.36
2018,12,14,29,322.12
2018,12,14,30,296.86
2018,12,14,31,247.06
2018,12,14,32,301.71
2018,12,14,33,317.61
2018,12,14,34,300.72
2018,12,14,35,194.79
2018,12,14,36,149.09
2018,12,14,37,155.57
2018,12,14,38,200.18
2018,12,14,39,227.67
2018,12,14,40,351.26
2018,12,14,41,390.5
2018,12,14,42,382.56
2018,12,14,43,350.86
2018,12,14,44,341.57
2018,12,14,45,301.46
2018,12,14,46,202.64
2018,12,14,47,137.36
2018,12,14,48,137.18
2018,12,14,49,228.83
2018,12,14,50,324.81
2018,12,14,51,354.84
2018,12,14,52,312.35
2018,12,14,53,211.08
2018,12,14,54,146.77
2018,12,14,55,121.09
2018,12,14,56,122.02
2018,12,14,57,134.92
2018,12,14,58,123.26
2018,12,14,59,120.57
2018,12,15,0,147.66
2018,12,15,1,219.64
2018,12,15,2,304.16
2018,12,15,3,233.34
2018,12,15,4,161.63
2018,12,15,5,157.37
2018,12,15,6,147.51
2018,12,15,7,190.57
2018,12,15,8,262.16
2018,12,15,9,295.17
2018,12,15,10,300.12
2018,12,15,11,287.19
2018,12,15,12,291.21
2018,12,15,13,279.12
2018,12,15,14,320.22
2018,12,15,15,324.39
2018,12,15,16,315.92
2018,12,15,17,312.47
2018,12,15,18,310.6
2018,12,15,19,300.77
2018,12,15,20,272.19
2018,12,15,21,282.09
2018,12,15,22,266.77
2018,12,15,23,201.26
2018,12,15,24,199.96
2018,12,15,25,232.45
2018,12,15,26,252.72
2018,12,15,27,246.89
2018,12,15,28,297
2018,12,15,29,281.27
2018,12,15,30,216.39
2018,12,15,31,247.43
2018,12,15,32,227.23
2018,12,15,33,133.01
2018,12,15,34,115.12
2018,12,15,35,138.83
2018,12,15,36,174.14
2018,12,15,37,201.33
2018,12,15,38,206.71
2018,12,15,39,185.28
2018,12,15,40,102.6
2018,12,15,41,95.091
2018,12,15,42,94.532
2018,12,15,43,118.34
2018,12,15,44,117.05
2018,12,15,45,125.21
2018,12,15,46,150.68
2018,12,15,47,164.02
2018,12,15,48,149.9
2018,12,15,49,99.548
2018,12,15,50,87.873
2018,12,15,51,102.44
2018,12,15,52,123.19
2018,12,15,53,131.37
2018,12,15,54,145.14
2018,12,15,55,143.57
2018,12,15,56,141.61
2018,12,15,57,139.17
2018,12,15,58,136.48
2018,12,15,59,133.47
2018,12,16,0,130.15
2018,12,16,1,126.69
2018,12,16,2,123.27
2018,12,16,3,120.39
2018,12,16,4,116.29
2018,12,16,5,111.19
2018,12,16,6,106.69
2018,12,16,7,98.66
2018,12,16,8,96.625
2018,12,16,9,95.468
2018,12,16,10,85.121
2018,12,16,11,70.758
2018,12,16,12,50.638
2018,12,16,13,41.64
2018,12,16,14,39.056
2018,12,16,15,39.811
2018,12,16,16,62.125
2018,12,16,17,49.395
2018,12,16,18,38.367
2018,12,16,19,25.851
2018,12,16,20,21.412
2018,12,16,21,19.968
2018,12,16,22,19.533
2018,12,16,23,18.871
2018,12,16,24,18.307
2018,12,16,25,17.374
2018,12,16,26,17.962
2018,12,16,27,20.254
2018,12,16,28,19.706
2018,12,16,29,19.577
2018,12,16,30,19.3
2018,12,16,31,19.466
2018,12,16,32,26.456
2018,12,16,33,29.136
2018,12,16,34,27.876
2018,12,16,35,25.532
2018,12,16,36,25.495
2018,12,16,37,25.735
2018,12,16,38,25.526
2018,12,16,39,23.101
2018,12,16,40,23.671
2018,12,16,41,21.974
2018,12,16,42,18.85
2018,12,16,43,17.119
2018,12,16,44,16.635
2018,12,16,45,16.053
2018,12,16,46,15.262
2018,12,16,47,14.485
2018,12,16,48,13.678
2018,12,16,49,12.899
2018,12,16,50,12.212
2018,12,16,51,11.787
2018,12,16,52,10.94
2018,12,16,53,9.8983
2018,12,16,54,9.1681
2018,12,16,55,8.2717
2018,12,16,56,7.0795
2018,12,16,57,6.0166
2018,12,16,58,5.3912
2018,12,16,59,4.6426
2018,12,17,0,3.9156
2018,12,17,1,3.3242
2018,12,17,2,2.6958
2018,12,17,3,2.3261
2018,12,17,4,2.1074
2018,12,17,5,1.6022
2018,12,17,6,1.4142
2018,12,17,7,0.78571
2018,12,17,8,0.43754
2018,12,17,9,-0.03081
2018,12,17,10,-0.55773
2018,12,17,11,-0.78575
2018,12,17,12,-1.2202
2018,12,17,13,-1.4791
2018,12,17,14,-1.5438
2018,12,17,15,-2.0122
2018,12,17,16,-2.2187
2018,12,17,17,-2.3327
2018,12,17,18,-2.5762
2018,12,17,19,-2.6163
2018,12,17,20,-2.9707
2018,12,17,21,-3.3282
2018,12,17,22,-3.4114
2018,12,17,23,-3.5932
2018,12,17,24,-3.5778
2018,12,17,25,-3.507
2018,12,17,26,-3.2666
2018,12,17,27,-3.131
2018,12,17,28,-3.279
2018,12,17,29,-3.2513
2018,12,17,30,-3.2266
2018,12,17,31,-3.2883
2018,12,17,32,-3.4793
2018,12,17,33,-3.6951
2018,12,17,34,-3.6828
2018,12,17,35,-3.3993
2018,12,17,36,-3.3191
2018,12,17,37,-3.2668
2018,12,17,38,-3.2945
2018,12,17,39,-3.2914
2018,12,17,40,-3.2021
2018,12,17,41,-3.2021
2018,12,17,42,-3.2298
2018,12,17,43,-3.0264
2018,12,17,44,-2.9648
2018,12,17,45,-2.9586
2018,12,17,46,-2.9586
2018,12,17,47,-2.9586
2018,12,17,48,-2.9586
2018,12,17,49,-3.1312
2018,12,17,50,-3.6613
2018,12,17,51,-3.6983
2018,12,17,52,-3.4425
2018,12,17,53,-3.2946
2018,12,17,54,-3.2853
2018,12,17,55,-3.0203
2018,12,17,56,-2.9587
2018,12,17,57,-2.9587
2018,12,17,58,-2.9587
2018,12,17,59,-2.9433
2018,12,18,0,-2.7244
2018,12,18,1,-2.5303
2018,12,18,2,-2.521
2018,12,18,3,-2.5149
2018,12,18,4,-2.5026
2018,12,18,5,-2.7337
2018,12,18,6,-2.9001
2018,12,18,7,-2.9587
2018,12,18,8,-2.9556
2018,12,18,9,-2.9525
2018,12,18,10,-2.558
2018,12,18,11,-2.219
2018,12,18,12,-2.219
2018,12,18,13,-2.0896
2018,12,18,14,-1.8554
2018,12,18,15,-1.8492
2018,12,18,16,-1.8492
2018,12,18,17,-1.8492
2018,12,18,18,-1.8492
2018,12,18,19,-1.7043
2018,12,18,20,-1.1742
2018,12,18,21,-1.1095
2018,12,18,22,-1.1095
2018,12,18,23,-1.1095
2018,12,18,24,-1.1095
2018,12,18,25,-1.1095
2018,12,18,26,-1.0725
2018,12,18,27,-0.87529
2018,12,18,28,-0.69345
2018,12,18,29,-0.4962
2018,12,18,30,-0.38833
2018,12,18,31,-0.37292
2018,12,18,32,-0.376
2018,12,18,33,-0.38217
2018,12,18,34,-0.38833
2018,12,18,35,-0.38217
2018,12,18,36,-0.36984
2018,12,18,37,-0.36984
2018,12,18,38,-0.36984
2018,12,18,39,-0.36984
2018,12,18,40,-0.36984
2018,12,18,41,-0.36984
2018,12,18,42,-0.36984
2018,12,18,43,-0.36984
2018,12,18,44,-0.376
2018,12,18,45,-0.65647
2018,12,18,46,-0.74893
2018,12,18,47,-0.73043
2018,12,18,48,-0.67188
2018,12,18,49,-0.55784
2018,12,18,50,-0.52394
2018,12,18,51,-0.73351
2018,12,18,52,-0.81673
2018,12,18,53,-0.88145
2018,12,18,54,-0.91843
2018,12,18,55,-0.9924
2018,12,18,56,-0.97391
2018,12,18,57,-0.95542
2018,12,18,58,-0.87837
2018,12,18,59,-0.97083
2018,12,19,0,-1.0633
2018,12,19,1,-1.1095
2018,12,19,2,-1.1095
2018,12,19,3,-1.1126
2018,12,19,4,-1.1434
2018,12,19,5,-1.3098
2018,12,19,6,-1.4208
2018,12,19,7,-1.5872
2018,12,19,8,-1.8276
2018,12,19,9,-1.8492
2018,12,19,10,-1.8492
2018,12,19,11,-1.8461
2018,12,19,12,-1.8492
2018,12,19,13,-1.8492
2018,12,19,14,-1.8492
2018,12,19,15,-1.8492
2018,12,19,16,-1.9262
2018,12,19,17,-2.1975
2018,12,19,18,-2.2036
2018,12,19,19,-2.1605
2018,12,19,20,-2.1975
2018,12,19,21,-2.1759
2018,12,19,22,-2.0557
2018,12,19,23,-2.0464
2018,12,19,24,-2.0187
2018,12,19,25,-1.88
2018,12,19,26,-1.8492
2018,12,19,27,-1.8492
2018,12,19,28,-1.8492
2018,12,19,29,-1.8492
2018,12,19,30,-1.8492
2018,12,19,31,-1.9077
2018,12,19,32,-2.1358
2018,12,19,33,-2.219
2018,12,19,34,-2.219
2018,12,19,35,-2.219
2018,12,19,36,-2.219
2018,12,19,37,-2.219
2018,12,19,38,-2.2314
2018,12,19,39,-2.2252
2018,12,19,40,-2.3207
2018,12,19,41,-2.5241
2018,12,19,42,-2.4502
2018,12,19,43,-2.4933
2018,12,19,44,-2.6259
2018,12,19,45,-2.7276
2018,12,19,46,-2.5673
2018,12,19,47,-2.4964
2018,12,19,48,-2.555
2018,12,19,49,-2.5981
2018,12,19,50,-2.6135
2018,12,19,51,-2.8909
2018,12,19,52,-2.9587
2018,12,19,53,-2.9587
2018,12,19,54,-2.9587
2018,12,19,55,-2.9556
2018,12,19,56,-2.9002
2018,12,19,57,-2.8601
2018,12,19,58,-2.4872
2018,12,19,59,-2.2221
2018,12,20,0,-2.219
2018,12,20,1,-2.219
2018,12,20,2,-2.219
2018,12,20,3,-2.219
2018,12,20,4,-2.219
2018,12,20,5,-2.219
2018,12,20,6,-2.219
2018,12,20,7,-2.219
2018,12,20,8,-2.219
2018,12,20,9,-2.219
2018,12,20,10,-2.219
2018,12,20,11,-2.2252
2018,12,20,12,-2.219
2018,12,20,13,-2.2776
2018,12,20,14,-2.5303
2018,12,20,15,-2.5827
2018,12,20,16,-2.6197
2018,12,20,17,-2.5457
2018,12,20,18,-2.3147
2018,12,20,19,-2.2191
2018,12,20,20,-2.2191
2018,12,20,21,-2.2191
2018,12,20,22,-2.2191
2018,12,20,23,-2.2191
2018,12,20,24,-2.2191
2018,12,20,25,-2.2191
2018,12,20,26,-2.2191
2018,12,20,27,-2.2191
2018,12,20,28,-2.2191
2018,12,20,29,-2.2191
2018,12,20,30,-2.2192
2018,12,20,31,-2.2223
2018,12,20,32,-2.475
2018,12,20,33,-2.9127
2018,12,20,34,-2.959
2018,12,20,35,-3.0607
2018,12,20,36,-3.5353
2018,12,20,37,-3.6987
2018,12,20,38,-3.6986
2018,12,20,39,-3.6986
2018,12,20,40,-3.6986
2018,12,20,41,-3.6987
2018,12,20,42,-3.671
2018,12,20,43,-3.3905
2018,12,20,44,-3.147
2018,12,20,45,-2.9652
2018,12,20,46,-2.959
2018,12,20,47,-2.9591
2018,12,20,48,-2.9591
2018,12,20,49,-3.0577
2018,12,20,50,-3.0639
2018,12,20,51,-2.9591
2018,12,20,52,-2.956
2018,12,20,53,-2.7219
2018,12,20,54,-2.4075
2018,12,20,55,-2.2318
2018,12,20,56,-2.2194
2018,12,20,57,-2.241
2018,12,20,58,-2.6942
2018,12,20,59,-2.9593
2018,12,21,0,-2.8298
2018,12,21,1,-2.2657
2018,12,21,2,-2.2195
2018,12,21,3,-2.2195
2018,12,21,4,-2.2195
2018,12,21,5,-2.2195
2018,12,21,6,-2.2195
2018,12,21,7,-2.2196
2018,12,21,8,-2.2196
2018,12,21,9,-2.1364
2018,12,21,10,-1.9422
2018,12,21,11,-1.9854
2018,12,21,12,-2.2073
2018,12,21,13,-2.2196
2018,12,21,14,-2.7468
2018,12,21,15,-3.0366
2018,12,21,16,-3.4589
2018,12,21,17,-3.6995
2018,12,21,18,-3.6995
2018,12,21,19,-3.6995
2018,12,21,20,-3.6995
2018,12,21,21,-3.6995
2018,12,21,22,-3.6595
2018,12,21,23,-3.2433
2018,12,21,24,-3.0645
2018,12,21,25,-2.9597
2018,12,21,26,-2.9597
2018,12,21,27,-2.9597
2018,12,21,28,-2.9597
2018,12,21,29,-2.9597
2018,12,21,30,-2.9597
2018,12,21,31,-2.9597
2018,12,21,32,-2.9567
2018,12,21,33,-2.9597
2018,12,21,34,-2.9598
2018,12,21,35,-2.9598
2018,12,21,36,-2.8518
2018,12,21,37,-2.2537
2018,12,21,38,-2.2198
2018,12,21,39,-2.2537
2018,12,21,40,-2.2383
2018,12,21,41,-2.2198
2018,12,21,42,-2.2198
2018,12,21,43,-2.2198
2018,12,21,44,-2.2198
2018,12,21,45,-2.2198
2018,12,21,46,-2.1428
2018,12,21,47,-1.8499
2018,12,21,48,-1.8406
2018,12,21,49,-1.3905
2018,12,21,50,-1.1099
2018,12,21,51,-1.1284
2018,12,21,52,-1.3566
2018,12,21,53,-1.4522
2018,12,21,54,-1.2826
2018,12,21,55,-1.4244
2018,12,21,56,-1.7327
2018,12,21,57,-1.8437
2018,12,21,58,-1.8499
2018,12,21,59,-1.8499
2018,12,22,0,-1.8499
2018,12,22,1,-1.8499
2018,12,22,2,-1.8314
2018,12,22,3,-1.8098
2018,12,22,4,-1.8376
2018,12,22,5,-1.8499
2018,12,22,6,-1.8191
2018,12,22,7,-1.4953
2018,12,22,8,-1.3843
2018,12,22,9,-1.5724
2018,12,22,10,-1.8437
2018,12,22,11,-1.8499
2018,12,22,12,-1.8499
2018,12,22,13,-1.8499
2018,12,22,14,-1.8499
2018,12,22,15,-1.8468
2018,12,22,16,-1.8499
2018,12,22,17,-1.8499
2018,12,22,18,-2.0472
2018,12,22,19,-2.2199
2018,12,22,20,-2.2168
2018,12,22,21,-2.0966
2018,12,22,22,-2.1058
2018,12,22,23,-2.189
2018,12,22,24,-2.2168
2018,12,22,25,-2.2199
2018,12,22,26,-2.2199
2018,12,22,27,-2.115
2018,12,22,28,-2.1181
2018,12,22,29,-2.2199
2018,12,22,30,-2.2199
2018,12,22,31,-2.2199
2018,12,22,32,-2.2199
2018,12,22,33,-2.2199
2018,12,22,34,-2.226
2018,12,22,35,-2.2785
2018,12,22,36,-2.4172
2018,12,22,37,-2.4604
2018,12,22,38,-2.5837
2018,12,22,39,-2.6145
2018,12,22,40,-2.3555
2018,12,22,41,-2.2199
2018,12,22,42,-2.2199
2018,12,22,43,-2.2199
2018,12,22,44,-2.2199
2018,12,22,45,-2.223
2018,12,22,46,-2.4079
2018,12,22,47,-2.6299
2018,12,22,48,-2.9228
2018,12,22,49,-2.9598
2018,12,22,50,-2.9537
2018,12,22,51,-2.9475
2018,12,22,52,-2.9598
2018,12,22,53,-2.9598
2018,12,22,54,-2.9598
2018,12,22,55,-2.9598
2018,12,22,56,-2.9598
2018,12,22,57,-2.9352
2018,12,22,58,-2.4357
2018,12,22,59,-2.2199
2018,12,23,0,-2.1829
2018,12,23,1,-1.8622
2018,12,23,2,-1.8468
2018,12,23,3,-1.6557
2018,12,23,4,-1.3073
2018,12,23,5,-1.1099
2018,12,23,6,-1.1099
2018,12,23,7,-1.1099
2018,12,23,8,-1.1038
2018,12,23,9,-0.85404
2018,12,23,10,-0.61355
2018,12,23,11,-0.40698
2018,12,23,12,-0.38231
2018,12,23,13,-0.36998
2018,12,23,14,-0.36998
2018,12,23,15,-0.36998
2018,12,23,16,-0.36998
2018,12,23,17,-0.36998
2018,12,23,18,-0.36998
2018,12,23,19,-0.36998
2018,12,23,20,-0.36998
2018,12,23,21,-0.36998
2018,12,23,22,-0.36998
2018,12,23,23,-0.36998
2018,12,23,24,-0.36998
2018,12,23,25,-0.36998
2018,12,23,26,-0.36998
2018,12,23,27,-0.36073
2018,12,23,28,-0.08016
2018,12,23,29,0.17574
2018,12,23,30,0.22507
2018,12,23,31,0.05858
2018,12,23,32,-0.2374
2018,12,23,33,-0.36998
2018,12,23,34,-0.45322
2018,12,23,35,-0.94344
2018,12,23,36,-1.1099
2018,12,23,37,-1.1099
2018,12,23,38,-1.1377
2018,12,23,39,-1.3473
2018,12,23,40,-1.5816
2018,12,23,41,-1.8252
2018,12,23,42,-1.8499
2018,12,23,43,-1.8499
2018,12,23,44,-1.8499
2018,12,23,45,-1.8499
2018,12,23,46,-1.8498
2018,12,23,47,-1.8498
2018,12,23,48,-1.8498
2018,12,23,49,-1.9916
2018,12,23,50,-2.1951
2018,12,23,51,-2.2198
2018,12,23,52,-2.2198
2018,12,23,53,-2.2198
2018,12,23,54,-2.2198
2018,12,23,55,-2.2198
2018,12,23,56,-2.2229
2018,12,23,57,-2.226
2018,12,23,58,-2.3154
2018,12,23,59,-2.67
2018,13,0,0,-2.9505
2018,13,0,1,-2.9598
2018,13,0,2,-2.9752
2018,13,0,3,-3.0153
2018,13,0,4,-2.9598
2018,13,0,5,-2.8889
2018,13,0,6,-2.4418
2018,13,0,7,-2.2198
2018,13,0,8,-2.2198
2018,13,0,9,-2.2198
2018,13,0,10,-2.2198
2018,13,0,11,-2.2322
2018,13,0,12,-2.6422
2018,13,0,13,-2.9598
2018,13,0,14,-2.9598
2018,13,0,15,-3.0184
2018,13,0,16,-3.1294
2018,13,0,17,-3.0831
2018,13,0,18,-3.1109
2018,13,0,19,-2.9598
2018,13,0,20,-2.9382
2018,13,0,21,-2.6176
2018,13,0,22,-2.3
2018,13,0,23,-2.2199
2018,13,0,24,-2.2199
2018,13,0,25,-2.189
2018,13,0,26,-1.8838
2018,13,0,27,-1.8499
2018,13,0,28,-1.7882
2018,13,0,29,-1.4861
2018,13,0,30,-1.4645
2018,13,0,31,-1.5817
2018,13,0,32,-1.7944
2018,13,0,33,-1.8499
2018,13,0,34,-1.8499
2018,13,0,35,-1.8499
2018,13,0,36,-1.9794
2018,13,0,37,-2.2199
2018,13,0,38,-2.2754
2018,13,0,39,-2.7841
2018,13,0,40,-2.9598
2018,13,0,41,-3.3021
2018,13,0,42,-3.6906
2018,13,0,43,-3.5827
2018,13,0,44,-3.3637
2018,13,0,45,-3.003
2018,13,0,46,-2.8735
2018,13,0,47,-2.374
2018,13,0,48,-2.2199
2018,13,0,49,-2.2199
2018,13,0,50,-2.2199
2018,13,0,51,-2.2199
2018,13,0,52,-2.2199
2018,13,0,53,-2.2199
2018,13,0,54,-2.2199
2018,13,0,55,-2.2137
2018,13,0,56,-2.2106
2018,13,0,57,-2.2199
2018,13,0,58,-2.2261
2018,13,0,59,-2.7471
2018,13,1,0,-3.0585
2018,13,1,1,-3.6073
2018,13,1,2,-3.6998
2018,13,1,3,-3.4655
2018,13,1,4,-2.9722
2018,13,1,5,-2.7533
2018,13,1,6,-2.3247
2018,13,1,7,-2.2199
2018,13,1,8,-2.2199
2018,13,1,9,-2.2045
2018,13,1,10,-1.9917
2018,13,1,11,-1.8499
2018,13,1,12,-1.8499
2018,13,1,13,-1.8499
2018,13,1,14,-1.6464
2018,13,1,15,-1.5385
2018,13,1,16,-1.5046
2018,13,1,17,-1.7667
2018,13,1,18,-1.8222
2018,13,1,19,-1.8314
2018,13,1,20,-1.8499
2018,13,1,21,-1.8376
2018,13,1,22,-1.5724
2018,13,1,23,-1.3011
2018,13,1,24,-1.1439
2018,13,1,25,-1.15
2018,13,1,26,-1.1901
2018,13,1,27,-1.6618
2018,13,1,28,-1.8499
2018,13,1,29,-1.9301
2018,13,1,30,-2.1952
2018,13,1,31,-2.2199
2018,13,1,32,-2.2199
2018,13,1,33,-2.2199
2018,13,1,34,-2.2199
2018,13,1,35,-2.3186
2018,13,1,36,-2.818
2018,13,1,37,-2.8088
2018,13,1,38,-2.6145
2018,13,1,39,-2.2939
2018,13,1,40,-2.2199
2018,13,1,41,-2.2199
2018,13,1,42,-2.2199
2018,13,1,43,-2.2199
2018,13,1,44,-2.2199
2018,13,1,45,-2.2199
2018,13,1,46,-2.1336
2018,13,1,47,-1.8499
2018,13,1,48,-1.8068
2018,13,1,49,-1.7543
2018,13,1,50,-1.8438
2018,13,1,51,-1.8468
2018,13,1,52,-1.8499
2018,13,1,53,-1.8438
2018,13,1,54,-1.8098
2018,13,1,55,-1.6773
2018,13,1,56,-1.6927
2018,13,1,57,-1.8438
2018,13,1,58,-1.8499
2018,13,1,59,-1.8499
2018,13,2,0,-1.8499
2018,13,2,1,-1.853
2018,13,2,2,-1.9178
2018,13,2,3,-2.0596
2018,13,2,4,-1.9332
2018,13,2,5,-1.8499
2018,13,2,6,-1.8499
2018,13,2,7,-1.8499
2018,13,2,8,-2.001
2018,13,2,9,-2.2199
2018,13,2,10,-2.5806
2018,13,2,11,-2.9599
2018,13,2,12,-3.1634
2018,13,2,13,-3.5858
2018,13,2,14,-3.3391
2018,13,2,15,-3.0863
2018,13,2,16,-3.0308
2018,13,2,17,-3.0832
2018,13,2,18,-2.9599
2018,13,2,19,-2.9599
2018,13,2,20,-2.9599
2018,13,2,21,-2.9599
2018,13,2,22,-2.9599
2018,13,2,23,-2.9229
2018,13,2,24,-2.9383
2018,13,2,25,-2.9568
2018,13,2,26,-2.8396
2018,13,2,27,-2.4326
2018,13,2,28,-2.2199
2018,13,2,29,-2.2199
2018,13,2,30,-2.2199
2018,13,2,31,-2.2199
2018,13,2,32,-2.2199
2018,13,2,33,-2.2199
2018,13,2,34,-2.2199
2018,13,2,35,-2.2199
2018,13,2,36,-2.2199
2018,13,2,37,-2.2199
2018,13,2,38,-2.2261
2018,13,2,39,-2.3278
2018,13,2,40,-2.7286
2018,13,2,41,-2.9599
2018,13,2,42,-2.9599
2018,13,2,43,-2.9506
2018,13,2,44,-2.8057
2018,13,2,45,-2.4666
2018,13,2,46,-2.2199
2018,13,2,47,-2.186
2018,13,2,48,-1.8962
2018,13,2,49,-1.8499
2018,13,2,50,-1.8499
2018,13,2,51,-1.8499
2018,13,2,52,-1.8499
2018,13,2,53,-1.8499
2018,13,2,54,-1.8499
2018,13,2,55,-1.8499
2018,13,2,56,-1.8993
2018,13,2,57,-2.1613
2018,13,2,58,-2.2199
2018,13,2,59,-2.2199
2018,13,3,0,-2.2199
2018,13,3,1,-2.2199
2018,13,3,2,-2.2199
2018,13,3,3,-2.2199
2018,13,3,4,-2.2107
2018,13,3,5,-2.0657
2018,13,3,6,-1.9856
