Year,DOY,hour,minute,Global Horiz [W/m^2]
2017,157,4,29,-1.106
2017,157,4,30,-1.0998
2017,157,4,31,-1.069
2017,157,4,32,-0.91805
2017,157,4,33,-0.74245
2017,157,4,34,-0.73937
2017,157,4,35,-0.73629
2017,157,4,36,-0.5915
2017,157,4,37,-0.41281
2017,157,4,38,-0.38509
2017,157,4,39,-0.36968
2017,157,4,40,-0.36968
2017,157,4,41,-0.36968
2017,157,4,42,-0.33272
2017,157,4,43,-0.25262
2017,157,4,44,-0.01848
2017,157,4,45,0.19716
2017,157,4,46,0.36968
2017,157,4,47,0.36968
2017,157,4,48,0.37893
2017,157,4,49,0.55145
2017,157,4,50,0.73937
2017,157,4,51,0.9735
2017,157,4,52,1.1091
2017,157,4,53,1.1091
2017,157,4,54,1.2754
2017,157,4,55,1.4787
2017,157,4,56,1.5188
2017,157,4,57,1.8022
2017,157,4,58,1.8484
2017,157,4,59,1.8484
2017,157,5,0,1.8484
2017,157,5,1,1.8792
2017,157,5,2,1.9439
2017,157,5,3,1.8577
2017,157,5,4,1.8484
2017,157,5,5,1.8484
2017,157,5,6,1.8484
2017,157,5,7,1.8484
2017,157,5,8,1.8607
2017,157,5,9,2.0702
2017,157,5,10,2.215
2017,157,5,11,2.4091
2017,157,5,12,2.9482
2017,157,5,13,3.0098
2017,157,5,14,3.4103
2017,157,5,15,3.6968
2017,157,5,16,3.6968
2017,157,5,17,3.9864
2017,157,5,18,4.1774
2017,157,5,19,4.4362
2017,157,5,20,4.4362
2017,157,5,21,4.4362
2017,157,5,22,4.544
2017,157,5,23,5.1448
2017,157,5,24,5.7917
2017,157,5,25,6.6112
2017,157,5,26,7.2027
2017,157,5,27,7.5847
2017,157,5,28,8.1146
2017,157,5,29,8.6291
2017,157,5,30,8.8724
2017,157,5,31,8.8724
2017,157,5,32,8.9433
2017,157,5,33,9.4516
2017,157,5,34,9.5779
2017,157,5,35,9.0172
2017,157,5,36,8.5705
2017,157,5,37,8.8231
2017,157,5,38,9.5471
2017,157,5,39,9.9383
2017,157,5,40,10.382
2017,157,5,41,10.863
2017,157,5,42,11.072
2017,157,5,43,11.254
2017,157,5,44,11.593
2017,157,5,45,11.115
2017,157,5,46,11.322
2017,157,5,47,11.519
2017,157,5,48,11.667
2017,157,5,49,12.033
2017,157,5,50,12.656
2017,157,5,51,13.453
2017,157,5,52,14.033
2017,157,5,53,14.174
2017,157,5,54,14.051
2017,157,5,55,14.094
2017,157,5,56,14.673
2017,157,5,57,14.988
2017,157,5,58,15.727
2017,157,5,59,15.869
2017,157,6,0,15.527
2017,157,6,1,15.527
2017,157,6,2,15.364
2017,157,6,3,14.827
2017,157,6,4,15.903
2017,157,6,5,17.348
2017,157,6,6,18.38
2017,157,6,7,19.547
2017,157,6,8,20.062
2017,157,6,9,21.057
2017,157,6,10,22.606
2017,157,6,11,23.139
2017,157,6,12,23.047
2017,157,6,13,23.614
2017,157,6,14,22.649
2017,157,6,15,23.306
2017,157,6,16,24.633
2017,157,6,17,25.53
2017,157,6,18,25.025
2017,157,6,19,23.669
2017,157,6,20,23.999
2017,157,6,21,26.759
2017,157,6,22,30.052
2017,157,6,23,32.178
2017,157,6,24,33.247
2017,157,6,25,33.793
2017,157,6,26,35.897
2017,157,6,27,38.432
2017,157,6,28,40.398
2017,157,6,29,42.089
2017,157,6,30,43.364
2017,157,6,31,44.535
2017,157,6,32,45.425
2017,157,6,33,44.507
2017,157,6,34,42.526
2017,157,6,35,41.987
2017,157,6,36,41.454
2017,157,6,37,41.417
2017,157,6,38,41.713
2017,157,6,39,42.191
2017,157,6,40,43.685
2017,157,6,41,45.392
2017,157,6,42,45.968
2017,157,6,43,45.863
2017,157,6,44,44.295
2017,157,6,45,44.002
2017,157,6,46,45.391
2017,157,6,47,45.327
2017,157,6,48,45.395
2017,157,6,49,47.622
2017,157,6,50,49.094
2017,157,6,51,48.161
2017,157,6,52,50.068
2017,157,6,53,52.69
2017,157,6,54,56.097
2017,157,6,55,55.752
2017,157,6,56,52.021
2017,157,6,57,50.675
2017,157,6,58,51.322
2017,157,6,59,52.15
2017,157,7,0,50.933
2017,157,7,1,51.392
2017,157,7,2,53.561
2017,157,7,3,53.401
2017,157,7,4,51.288
2017,157,7,5,51.861
2017,157,7,6,54.744
2017,157,7,7,57.11
2017,157,7,8,58.373
2017,157,7,9,56.725
2017,157,7,10,53.432
2017,157,7,11,55.795
2017,157,7,12,57.187
2017,157,7,13,57.119
2017,157,7,14,58.749
2017,157,7,15,60.453
2017,157,7,16,62.116
2017,157,7,17,58.49
2017,157,7,18,51.639
2017,157,7,19,48.925
2017,157,7,20,48.823
2017,157,7,21,50.567
2017,157,7,22,54.113
2017,157,7,23,57.776
2017,157,7,24,59.221
2017,157,7,25,58.691
2017,157,7,26,56.377
2017,157,7,27,54.532
2017,157,7,28,53.962
2017,157,7,29,53.299
2017,157,7,30,53.349
2017,157,7,31,54.372
2017,157,7,32,55.277
2017,157,7,33,57.834
2017,157,7,34,61.651
2017,157,7,35,63.906
2017,157,7,36,65.249
2017,157,7,37,66.83
2017,157,7,38,67.283
2017,157,7,39,70.234
2017,157,7,40,72.44
2017,157,7,41,73.355
2017,157,7,42,72.566
2017,157,7,43,70.754
2017,157,7,44,67.923
2017,157,7,45,64.63
2017,157,7,46,64.106
2017,157,7,47,63.509
2017,157,7,48,61.577
2017,157,7,49,61.82
2017,157,7,50,63.108
2017,157,7,51,68.225
2017,157,7,52,72.575
2017,157,7,53,74.491
2017,157,7,54,74.898
2017,157,7,55,75.437
2017,157,7,56,74.605
2017,157,7,57,72.193
2017,157,7,58,70.508
2017,157,7,59,69.654
2017,157,8,0,71.044
2017,157,8,1,73.622
2017,157,8,2,77.227
2017,157,8,3,78.752
2017,157,8,4,79.109
2017,157,8,5,78.524
2017,157,8,6,78.631
2017,157,8,7,82.485
2017,157,8,8,87.562
2017,157,8,9,89.109
2017,157,8,10,88.323
2017,157,8,11,87.276
2017,157,8,12,86.798
2017,157,8,13,85.569
2017,157,8,14,85.288
2017,157,8,15,86.844
2017,157,8,16,87.812
2017,157,8,17,87.309
2017,157,8,18,86.45
2017,157,8,19,85.427
2017,157,8,20,85.027
2017,157,8,21,85.159
2017,157,8,22,86.148
2017,157,8,23,88.384
2017,157,8,24,91.225
2017,157,8,25,95.014
2017,157,8,26,99.669
2017,157,8,27,103.25
2017,157,8,28,104.85
2017,157,8,29,106.04
2017,157,8,30,109.39
2017,157,8,31,111.89
2017,157,8,32,111.97
2017,157,8,33,109.08
2017,157,8,34,106.65
2017,157,8,35,106.49
2017,157,8,36,107.99
2017,157,8,37,111.28
2017,157,8,38,116.86
2017,157,8,39,122.37
2017,157,8,40,124.34
2017,157,8,41,123.69
2017,157,8,42,124.11
2017,157,8,43,126.17
2017,157,8,44,128.79
2017,157,8,45,131.95
2017,157,8,46,137.91
2017,157,8,47,144.71
2017,157,8,48,152.28
2017,157,8,49,158.82
2017,157,8,50,164.5
2017,157,8,51,172.44
2017,157,8,52,181.07
2017,157,8,53,186.76
2017,157,8,54,185.9
2017,157,8,55,177.63
2017,157,8,56,166.99
2017,157,8,57,155.28
2017,157,8,58,142.36
2017,157,8,59,132.52
2017,157,9,0,126.73
2017,157,9,1,123.67
2017,157,9,2,123.26
2017,157,9,3,116.58
2017,157,9,4,112.32
2017,157,9,5,116.05
2017,157,9,6,121.55
2017,157,9,7,127.34
2017,157,9,8,130.49
2017,157,9,9,127.93
2017,157,9,10,124.39
2017,157,9,11,120.06
2017,157,9,12,110.93
2017,157,9,13,106
2017,157,9,14,109.99
2017,157,9,15,117.73
2017,157,9,16,125.77
2017,157,9,17,129.56
2017,157,9,18,130.55
2017,157,9,19,131.88
2017,157,9,20,101.42
2017,157,9,21,132.37
2017,157,9,22,132.09
2017,157,9,23,140.58
2017,157,9,24,151.69
2017,157,9,25,160.1
2017,157,9,26,165.23
2017,157,9,27,167.52
2017,157,9,28,167.07
2017,157,9,29,165.36
2017,157,9,30,164.56
2017,157,9,31,165.51
2017,157,9,32,169.2
2017,157,9,33,176.15
2017,157,9,34,182.59
2017,157,9,35,185.44
2017,157,9,36,184.37
2017,157,9,37,178.08
2017,157,9,38,173.88
2017,157,9,39,177.02
2017,157,9,40,179.04
2017,157,9,41,179.25
2017,157,9,42,177.51
2017,157,9,43,175.1
2017,157,9,44,172.48
2017,157,9,45,167.55
2017,157,9,46,164.93
2017,157,9,47,164.82
2017,157,9,48,160.25
2017,157,9,49,158.34
2017,157,9,50,163.42
2017,157,9,51,170.68
2017,157,9,52,181.3
2017,157,9,53,182.33
2017,157,9,54,177.64
2017,157,9,55,176.04
2017,157,9,56,176.88
2017,157,9,57,176.73
2017,157,9,58,178.37
2017,157,9,59,182.27
2017,157,10,0,185.63
2017,157,10,1,186.53
2017,157,10,2,189.72
2017,157,10,3,194.22
2017,157,10,4,195.84
2017,157,10,5,197.34
2017,157,10,6,198.33
2017,157,10,7,196.47
2017,157,10,8,192.51
2017,157,10,9,187.35
2017,157,10,10,181.05
2017,157,10,11,174.79
2017,157,10,12,170.32
2017,157,10,13,165.7
2017,157,10,14,159.56
2017,157,10,15,148.24
2017,157,10,16,130.47
2017,157,10,17,120.52
2017,157,10,18,133.07
2017,157,10,19,140.93
2017,157,10,20,127.4
2017,157,10,21,114.36
2017,157,10,22,136.79
2017,157,10,23,141.64
2017,157,10,24,160.81
2017,157,10,25,172.58
2017,157,10,26,176.68
2017,157,10,27,178.22
2017,157,10,28,179.5
2017,157,10,29,182.06
2017,157,10,30,184.38
2017,157,10,31,183.87
2017,157,10,32,177.85
2017,157,10,33,170.55
2017,157,10,34,166.41
2017,157,10,35,170.05
2017,157,10,36,176.47
2017,157,10,37,181.06
2017,157,10,38,183.44
2017,157,10,39,183.29
2017,157,10,40,181.28
2017,157,10,41,181.56
2017,157,10,42,184.73
2017,157,10,43,188.76
2017,157,10,44,193.75
2017,157,10,45,196.06
2017,157,10,46,195.8
2017,157,10,47,200.83
2017,157,10,48,210.39
2017,157,10,49,218.04
2017,157,10,50,219.93
2017,157,10,51,216.07
2017,157,10,52,211.84
2017,157,10,53,209.32
2017,157,10,54,210.4
2017,157,10,55,217.82
2017,157,10,56,230.88
2017,157,10,57,245.8
2017,157,10,58,257.68
2017,157,10,59,262.63
2017,157,11,0,261.91
2017,157,11,1,257.3
2017,157,11,2,249.22
2017,157,11,3,238.68
2017,157,11,4,231.52
2017,157,11,5,232.5
2017,157,11,6,239.56
2017,157,11,7,248.76
2017,157,11,8,257.62
2017,157,11,9,263.48
2017,157,11,10,265.98
2017,157,11,11,267.69
2017,157,11,12,273.17
2017,157,11,13,284.28
2017,157,11,14,300.84
2017,157,11,15,321.77
2017,157,11,16,346.22
2017,157,11,17,368.21
2017,157,11,18,380.34
2017,157,11,19,383.83
2017,157,11,20,379.65
2017,157,11,21,370.69
2017,157,11,22,361.43
2017,157,11,23,354.72
2017,157,11,24,346.92
2017,157,11,25,336.31
2017,157,11,26,327.23
2017,157,11,27,322.03
2017,157,11,28,322.74
2017,157,11,29,330.26
2017,157,11,30,342.21
2017,157,11,31,357.55
2017,157,11,32,375.74
2017,157,11,33,386.53
2017,157,11,34,379.37
2017,157,11,35,361.01
2017,157,11,36,359.61
2017,157,11,37,373.26
2017,157,11,38,380.25
2017,157,11,39,372.24
2017,157,11,40,364.25
2017,157,11,41,356.71
2017,157,11,42,349.08
2017,157,11,43,335.18
2017,157,11,44,316.9
2017,157,11,45,297.9
2017,157,11,46,278.88
2017,157,11,47,257.76
2017,157,11,48,242.35
2017,157,11,49,235.54
2017,157,11,50,236.66
2017,157,11,51,246.41
2017,157,11,52,265.72
2017,157,11,53,292.31
2017,157,11,54,320.29
2017,157,11,55,341.36
2017,157,11,56,354.97
2017,157,11,57,361.83
2017,157,11,58,366.08
2017,157,11,59,374
2017,157,12,0,367.4
2017,157,12,1,361.15
2017,157,12,2,357.43
2017,157,12,3,355.44
2017,157,12,4,353.27
2017,157,12,5,352.84
2017,157,12,6,350.33
2017,157,12,7,349.55
2017,157,12,8,350.31
2017,157,12,9,353.2
2017,157,12,10,360.22
2017,157,12,11,367.77
2017,157,12,12,379.34
2017,157,12,13,396.44
2017,157,12,14,415.19
2017,157,12,15,428.19
2017,157,12,16,432.46
2017,157,12,17,428.46
2017,157,12,18,424.57
2017,157,12,19,422.3
2017,157,12,20,419.52
2017,157,12,21,417.6
2017,157,12,22,416.03
2017,157,12,23,417.86
2017,157,12,24,424.36
2017,157,12,25,424.86
2017,157,12,26,424.98
2017,157,12,27,424.33
2017,157,12,28,426.77
2017,157,12,29,430.42
2017,157,12,30,430.99
2017,157,12,31,431.79
2017,157,12,32,434.88
2017,157,12,33,444.85
2017,157,12,34,442.9
2017,157,12,35,438.12
2017,157,12,36,431.75
2017,157,12,37,426.79
2017,157,12,38,426.06
2017,157,12,39,427.16
2017,157,12,40,427.13
2017,157,12,41,434.5
2017,157,12,42,440.61
2017,157,12,43,433.17
2017,157,12,44,422.26
2017,157,12,45,409.71
2017,157,12,46,397.97
2017,157,12,47,386.21
2017,157,12,48,367.74
2017,157,12,49,349.66
2017,157,12,50,334.45
2017,157,12,51,325.45
2017,157,12,52,333.59
2017,157,12,53,349.86
2017,157,12,54,363.2
2017,157,12,55,368.66
2017,157,12,56,374.38
2017,157,12,57,347.1
2017,157,12,58,330.79
2017,157,12,59,331.4
2017,157,13,0,330.04
2017,157,13,1,330.33
2017,157,13,2,335.58
2017,157,13,3,390.59
2017,157,13,4,437.28
2017,157,13,5,436.86
2017,157,13,6,423.08
2017,157,13,7,402.24
2017,157,13,8,367.2
2017,157,13,9,344.4
2017,157,13,10,333.83
2017,157,13,11,321.89
2017,157,13,12,315.62
2017,157,13,13,319.25
2017,157,13,14,335.85
2017,157,13,15,390.25
2017,157,13,16,402.5
2017,157,13,17,403.26
2017,157,13,18,414.69
2017,157,13,19,416.08
2017,157,13,20,401.36
2017,157,13,21,387.86
2017,157,13,22,385.21
2017,157,13,23,391.94
2017,157,13,24,417.92
2017,157,13,25,442.24
2017,157,13,26,469.56
2017,157,13,27,474.84
2017,157,13,28,464.37
2017,157,13,29,457.08
2017,157,13,30,451.92
2017,157,13,31,448.32
2017,157,13,32,446.22
2017,157,13,33,443.61
2017,157,13,34,443.14
2017,157,13,35,448.5
2017,157,13,36,449.41
2017,157,13,37,450.56
2017,157,13,38,441
2017,157,13,39,440
2017,157,13,40,453.43
2017,157,13,41,461.18
2017,157,13,42,437.08
2017,157,13,43,450.74
2017,157,13,44,482.56
2017,157,13,45,586.64
2017,157,13,46,602.2
2017,157,13,47,586.54
2017,157,13,48,693.42
2017,157,13,49,973.38
2017,157,13,50,1048.3
2017,157,13,51,860.88
2017,157,13,52,1137.6
2017,157,13,53,921.53
2017,157,13,54,907.24
2017,157,13,55,1055.6
2017,157,13,56,926.4
2017,157,13,57,861.32
2017,157,13,58,751.44
2017,157,13,59,562.83
2017,157,14,0,548.72
2017,157,14,1,640.57
2017,157,14,2,624.74
2017,157,14,3,528.41
2017,157,14,4,469.57
2017,157,14,5,459.6
2017,157,14,6,468.77
2017,157,14,7,505.65
2017,157,14,8,583.56
2017,157,14,9,712.79
2017,157,14,10,564.6
2017,157,14,11,555.38
2017,157,14,12,601.36
2017,157,14,13,582.99
2017,157,14,14,534.46
2017,157,14,15,496.74
2017,157,14,16,465.31
2017,157,14,17,446.2
2017,157,14,18,457.49
2017,157,14,19,503.09
2017,157,14,20,513.35
2017,157,14,21,560.18
2017,157,14,22,553.71
2017,157,14,23,568.9
2017,157,14,24,606.58
2017,157,14,25,494.28
2017,157,14,26,459.23
2017,157,14,27,442.55
2017,157,14,28,437.07
2017,157,14,29,436.49
2017,157,14,30,443.47
2017,157,14,31,446.94
2017,157,14,32,463.66
2017,157,14,33,462.48
2017,157,14,34,465.96
2017,157,14,35,571.53
2017,157,14,36,616.34
2017,157,14,37,495.3
2017,157,14,38,425.26
2017,157,14,39,394.97
2017,157,14,40,395.6
2017,157,14,41,402.95
2017,157,14,42,371.84
2017,157,14,43,308.7
2017,157,14,44,243.35
2017,157,14,45,203.98
2017,157,14,46,271.93
2017,157,14,47,358.22
2017,157,14,48,368.51
2017,157,14,49,328.65
2017,157,14,50,273.41
2017,157,14,51,269.6
2017,157,14,52,269.17
2017,157,14,53,282.82
2017,157,14,54,327.78
2017,157,14,55,348.23
2017,157,14,56,335.91
2017,157,14,57,310.76
2017,157,14,58,295.99
2017,157,14,59,275.43
2017,157,15,0,259.3
2017,157,15,1,274.04
2017,157,15,2,283.42
2017,157,15,3,279.55
2017,157,15,4,271.9
2017,157,15,5,262.38
2017,157,15,6,250.41
2017,157,15,7,238.01
2017,157,15,8,231.26
2017,157,15,9,235.25
2017,157,15,10,239
2017,157,15,11,239.73
2017,157,15,12,241.52
2017,157,15,13,245.76
2017,157,15,14,249.35
2017,157,15,15,248.03
2017,157,15,16,241.58
2017,157,15,17,237.31
2017,157,15,18,242.87
2017,157,15,19,247.69
2017,157,15,20,232.81
2017,157,15,21,246.47
2017,157,15,22,264.86
2017,157,15,23,277.5
2017,157,15,24,284.98
2017,157,15,25,287.8
2017,157,15,26,287.66
2017,157,15,27,284.8
2017,157,15,28,277.23
2017,157,15,29,268.03
2017,157,15,30,242.28
2017,157,15,31,184.65
2017,157,15,32,147.88
2017,157,15,33,132.35
2017,157,15,34,186.69
2017,157,15,35,208.59
2017,157,15,36,205.28
2017,157,15,37,207.05
2017,157,15,38,215
2017,157,15,39,225.83
2017,157,15,40,239.51
2017,157,15,41,255
2017,157,15,42,253.67
2017,157,15,43,255.34
2017,157,15,44,249.49
2017,157,15,45,257.83
2017,157,15,46,251.7
2017,157,15,47,255.53
2017,157,15,48,258.25
2017,157,15,49,253.59
2017,157,15,50,240.61
2017,157,15,51,225.89
2017,157,15,52,209.32
2017,157,15,53,189.52
2017,157,15,54,181.26
2017,157,15,55,189.59
2017,157,15,56,193.43
2017,157,15,57,181.85
2017,157,15,58,179.41
2017,157,15,59,228.04
2017,157,16,0,290.58
2017,157,16,1,331.21
2017,157,16,2,348.27
2017,157,16,3,350.14
2017,157,16,4,348.78
2017,157,16,5,336.72
2017,157,16,6,328.02
2017,157,16,7,316.87
2017,157,16,8,300.51
2017,157,16,9,289.47
2017,157,16,10,276.93
2017,157,16,11,266.74
2017,157,16,12,265.55
2017,157,16,13,261.78
2017,157,16,14,258.39
2017,157,16,15,258.18
2017,157,16,16,255
2017,157,16,17,248.12
2017,157,16,18,241.29
2017,157,16,19,233.48
2017,157,16,20,226.6
2017,157,16,21,222.66
2017,157,16,22,222.16
2017,157,16,23,224.55
2017,157,16,24,228.73
2017,157,16,25,232.75
2017,157,16,26,232.24
2017,157,16,27,228.64
2017,157,16,28,226.4
2017,157,16,29,224.98
2017,157,16,30,228.79
2017,157,16,31,232.29
2017,157,16,32,235.96
2017,157,16,33,234.84
2017,157,16,34,230.51
2017,157,16,35,227.87
2017,157,16,36,228.71
2017,157,16,37,231.74
2017,157,16,38,232.91
2017,157,16,39,234.21
2017,157,16,40,239.72
2017,157,16,41,246.69
2017,157,16,42,248.26
2017,157,16,43,240.59
2017,157,16,44,227.21
2017,157,16,45,213.97
2017,157,16,46,206.01
2017,157,16,47,203.04
2017,157,16,48,199.63
2017,157,16,49,196.26
2017,157,16,50,193.26
2017,157,16,51,185.79
2017,157,16,52,180.54
2017,157,16,53,178.99
2017,157,16,54,175.12
2017,157,16,55,170.61
2017,157,16,56,169.56
2017,157,16,57,155.46
2017,157,16,58,118.92
2017,157,16,59,113.6
2017,157,17,0,98.094
2017,157,17,1,57.795
2017,157,17,2,37.891
2017,157,17,3,39.415
2017,157,17,4,81.94
2017,157,17,5,125.25
2017,157,17,6,147.06
2017,157,17,7,163.66
2017,157,17,8,165.28
2017,157,17,9,158.56
2017,157,17,10,155.98
2017,157,17,11,157.35
2017,157,17,12,154.89
2017,157,17,13,151.93
2017,157,17,14,148.76
2017,157,17,15,143.46
2017,157,17,16,138.22
2017,157,17,17,135.77
2017,157,17,18,136.52
2017,157,17,19,137.98
2017,157,17,20,138.7
2017,157,17,21,139.99
2017,157,17,22,139.1
2017,157,17,23,129.36
2017,157,17,24,113.51
2017,157,17,25,93.015
2017,157,17,26,66.289
2017,157,17,27,55.013
2017,157,17,28,46.314
2017,157,17,29,47.659
2017,157,17,30,61.356
2017,157,17,31,105.4
2017,157,17,32,126.67
2017,157,17,33,129.31
2017,157,17,34,133.57
2017,157,17,35,130.61
2017,157,17,36,123.55
2017,157,17,37,118.25
2017,157,17,38,115.36
2017,157,17,39,112.99
2017,157,17,40,111.28
2017,157,17,41,109.42
2017,157,17,42,109.91
2017,157,17,43,110.68
2017,157,17,44,106.59
2017,157,17,45,104.9
2017,157,17,46,99.339
2017,157,17,47,92.811
2017,157,17,48,86.571
2017,157,17,49,83.039
2017,157,17,50,84.777
2017,157,17,51,84.674
2017,157,17,52,84.775
2017,157,17,53,70.187
2017,157,17,54,60.683
2017,157,17,55,58.617
2017,157,17,56,60.021
2017,157,17,57,67.541
2017,157,17,58,74.95
2017,157,17,59,77.59
2017,157,18,0,81.472
2017,157,18,1,87.871
2017,157,18,2,85.338
2017,157,18,3,83.131
2017,157,18,4,80.171
2017,157,18,5,77.95
2017,157,18,6,70.999
2017,157,18,7,62.902
2017,157,18,8,54.941
2017,157,18,9,50.189
2017,157,18,10,47.543
2017,157,18,11,45.302
2017,157,18,12,43.698
2017,157,18,13,42.22
2017,157,18,14,40.087
2017,157,18,15,38.104
2017,157,18,16,36.555
2017,157,18,17,34.464
2017,157,18,18,32.693
2017,157,18,19,31.307
2017,157,18,20,29.667
2017,157,18,21,27.729
2017,157,18,22,25.965
2017,157,18,23,24.428
2017,157,18,24,23.418
2017,157,18,25,22.919
2017,157,18,26,23.006
2017,157,18,27,23.862
2017,157,18,28,25.067
2017,157,18,29,26.58
2017,157,18,30,28.656
2017,157,18,31,30.196
2017,157,18,32,30.277
2017,157,18,33,30.788
2017,157,18,34,30.144
2017,157,18,35,27.862
2017,157,18,36,25.379
2017,157,18,37,23.047
2017,157,18,38,21.196
2017,157,18,39,19.585
2017,157,18,40,18.59
2017,157,18,41,18.433
2017,157,18,42,18.436
2017,157,18,43,18.658
2017,157,18,44,19.388
2017,157,18,45,20.34
2017,157,18,46,21.397
2017,157,18,47,22.377
2017,157,18,48,23.011
2017,157,18,49,23.279
2017,157,18,50,23.005
2017,157,18,51,22.315
2017,157,18,52,21.293
2017,157,18,53,20.221
2017,157,18,54,19.235
2017,157,18,55,18.545
2017,157,18,56,18.887
2017,157,18,57,20.245
2017,157,18,58,22.118
2017,157,18,59,23.93
2017,157,19,0,25.427
2017,157,19,1,26.77
2017,157,19,2,27.174
2017,157,19,3,25.76
2017,157,19,4,23.459
2017,157,19,5,22.177
2017,157,19,6,22.537
2017,157,19,7,23.905
2017,157,19,8,23.329
2017,157,19,9,20.994
2017,157,19,10,18.601
2017,157,19,11,17.846
2017,157,19,12,19.171
2017,157,19,13,19.34
2017,157,19,14,16.728
2017,157,19,15,14.58
2017,157,19,16,13.151
2017,157,19,17,12.994
2017,157,19,18,13.407
2017,157,19,19,13.41
2017,157,19,20,12.316
2017,157,19,21,10.656
2017,157,19,22,9.2357
2017,157,19,23,8.1852
2017,157,19,24,7.1316
2017,157,19,25,6.2074
2017,157,19,26,5.5389
2017,157,19,27,5.1539
2017,157,19,28,4.7133
2017,157,19,29,4.4392
2017,157,19,30,4.205
2017,157,19,31,3.7337
2017,157,19,32,3.1823
2017,157,19,33,2.6339
2017,157,19,34,2.1041
2017,157,19,35,1.8484
2017,157,19,36,1.8422
2017,157,19,37,1.5834
2017,157,19,38,1.6451
2017,157,19,39,1.7067
2017,157,19,40,1.4787
2017,157,19,41,1.1337
2017,157,19,42,0.77632
2017,157,19,43,0.3666
2017,157,19,44,0.08318
2017,157,19,45,-0.04005
2017,157,19,46,-0.32655
2017,157,19,47,-0.36968
2017,157,19,48,-0.55759
2017,157,19,49,-0.73627
2017,157,19,50,-0.74243
2017,157,19,51,-0.92419
2017,157,19,52,-1.0721
2017,157,19,53,-0.89954
2017,157,19,54,-0.73627
2017,157,19,55,-0.65617
2017,157,19,56,-0.68698
2017,157,19,57,-0.72087
2017,157,19,58,-0.74243
2017,157,19,59,-0.82561
2017,157,20,0,-0.80404
2017,157,20,1,-0.73935
2017,157,20,2,-0.73935
2017,157,20,3,-0.78248
2017,157,20,4,-1.0474
2017,157,20,5,-1.109
2017,157,20,6,-1.109
2017,157,20,7,-1.109
2017,157,20,8,-1.109
2017,157,20,9,-1.109
2017,157,20,10,-1.109
2017,157,20,11,-1.109
2017,157,20,12,-1.109
2017,157,20,13,-1.109
2017,157,20,14,-1.109
2017,157,20,15,-1.109
2017,157,20,16,-1.109
2017,157,20,17,-1.109
2017,157,20,18,-1.1121
2017,157,20,19,-1.2631
2017,157,20,20,-1.4664
2017,157,20,21,-1.4787
2017,157,20,22,-1.4171
2017,157,20,23,-1.3616
2017,157,20,24,-1.3308
2017,157,20,25,-1.1398
2017,157,20,26,-1.109
2017,157,20,27,-1.109
2017,157,20,28,-1.109
2017,157,20,29,-1.0628
2017,157,20,30,-1.0813
2017,157,20,31,-1.109
2017,157,20,32,-1.109
2017,157,20,33,-1.1121
2017,157,20,34,-1.1552
2017,157,20,35,-1.1552
2017,157,20,36,-1.109
2017,157,20,37,-1.109
2017,157,20,38,-1.109
2017,157,20,39,-1.109
2017,157,20,40,-1.109
2017,157,20,41,-1.109
2017,157,20,42,-1.109
2017,157,20,43,-1.109
2017,157,20,44,-1.109
2017,157,20,45,-1.109
2017,157,20,46,-1.109
2017,157,20,47,-1.109
2017,157,20,48,-1.109
2017,157,20,49,-1.109
2017,157,20,50,-1.109
2017,157,20,51,-1.109
2017,157,20,52,-1.109
2017,157,20,53,-1.109
2017,157,20,54,-1.109
2017,157,20,55,-1.109
2017,157,20,56,-1.109
2017,157,20,57,-1.109
2017,157,20,58,-1.109
2017,157,20,59,-1.109
2017,157,21,0,-1.109
2017,157,21,1,-1.0074
2017,157,21,2,-0.89339
2017,157,21,3,-0.98889
2017,157,21,4,-1.0721
2017,157,21,5,-1.0875
2017,157,21,6,-0.92728
2017,157,21,7,-0.73936
2017,157,21,8,-0.73936
2017,157,21,9,-0.74244
2017,157,21,10,-0.82562
2017,157,21,11,-0.91804
2017,157,21,12,-0.76708
2017,157,21,13,-0.73936
2017,157,21,14,-0.73936
2017,157,21,15,-0.74244
2017,157,21,16,-0.78557
2017,157,21,17,-0.91496
2017,157,21,18,-1.0289
2017,157,21,19,-1.0628
2017,157,21,20,-1.106
2017,157,21,21,-1.109
2017,157,21,22,-1.109
2017,157,21,23,-1.1429
2017,157,21,24,-1.109
2017,157,21,25,-1.109
2017,157,21,26,-1.109
2017,157,21,27,-1.109
2017,157,21,28,-1.109
2017,157,21,29,-1.106
2017,157,21,30,-1.109
2017,157,21,31,-1.109
2017,157,21,32,-1.109
2017,157,21,33,-1.109
2017,157,21,34,-1.109
2017,157,21,35,-1.109
2017,157,21,36,-1.109
2017,157,21,37,-1.109
2017,157,21,38,-1.109
2017,157,21,39,-1.109
2017,157,21,40,-1.109
2017,157,21,41,-1.109
2017,157,21,42,-1.109
2017,157,21,43,-1.109
2017,157,21,44,-1.109
2017,157,21,45,-1.109
2017,157,21,46,-1.109
2017,157,21,47,-1.109
2017,157,21,48,-1.0413
2017,157,21,49,-1.0936
2017,157,21,50,-1.109
2017,157,21,51,-1.109
2017,157,21,52,-1.1091
2017,157,21,53,-1.106
2017,157,21,54,-1.109
2017,157,21,55,-1.109
2017,157,21,56,-1.109
2017,157,21,57,-1.109
2017,157,21,58,-1.0228
2017,157,21,59,-0.83795
2017,157,22,0,-0.75169
