Year,DOY,hour,minute,Global Horizontal [W/m^2]
2018,27,15,51,160.89
2018,27,15,52,168.887
2018,27,15,53,179.543
2018,27,15,54,189.835
2018,27,15,55,196.127
2018,27,15,56,196.706
2018,27,15,57,193.93
2018,27,15,58,189.006
2018,27,15,59,180.931
2018,27,16,0,168.735
2018,27,16,1,154.885
2018,27,16,2,146.917
2018,27,16,3,148.142
2018,27,16,4,158.197
2018,27,16,5,169.209
2018,27,16,6,176.526
2018,27,16,7,180.715
2018,27,16,8,181.203
2018,27,16,9,184.649
2018,27,16,10,189.932
2018,27,16,11,193.322
2018,27,16,12,189.712
2018,27,16,13,179.414
2018,27,16,14,164.276
2018,27,16,15,150.17
2018,27,16,16,137.237
2018,27,16,17,125.119
2018,27,16,18,116.641
2018,27,16,19,110.996
2018,27,16,20,107.125
2018,27,16,21,105.419
2018,27,16,22,105.102
2018,27,16,23,104.767
2018,27,16,24,104.053
2018,27,16,25,103.725
2018,27,16,26,104.059
2018,27,16,27,104.059
2018,27,16,28,103.73
2018,27,16,29,103.424
2018,27,16,30,103.118
2018,27,16,31,102.002
2018,27,16,32,100.619
2018,27,16,33,98.9244
2018,27,16,34,96.5836
2018,27,16,35,93.7214
2018,27,16,36,91.4771
2018,27,16,37,88.2295
2018,27,16,38,83.7973
2018,27,16,39,79.3822
2018,27,16,40,74.8707
2018,27,16,41,70.677
2018,27,16,42,66.789
2018,27,16,43,62.5558
2018,27,16,44,58.8378
2018,27,16,45,56.4579
2018,27,16,46,54.5139
2018,27,16,47,52.7746
2018,27,16,48,51.7317
2018,27,16,49,50.4514
2018,27,16,50,48.6547
2018,27,16,51,46.6204
2018,27,16,52,44.325
2018,27,16,53,42.2565
2018,27,16,54,40.7942
2018,27,16,55,39.933
2018,27,16,56,38.8165
2018,27,16,57,37.8928
2018,27,16,58,38.9643
2018,27,16,59,40.818
2018,27,17,0,41.1526
2018,27,17,1,40.4726
2018,27,17,2,39.4241
2018,27,17,3,38.795
2018,27,17,4,38.353
2018,27,17,5,37.7579
2018,27,17,6,36.681
2018,27,17,7,35.298
2018,27,17,8,34.3287
2018,27,17,9,34.0114
2018,27,17,10,34.3176
2018,27,17,11,35.0545
2018,27,17,12,34.7598
2018,27,17,13,33.8926
2018,27,17,14,33.0027
2018,27,17,15,31.9483
2018,27,17,16,31.0868
2018,27,17,17,30.2818
2018,27,17,18,29.6527
2018,27,17,19,28.9384
2018,27,17,20,28.2752
2018,27,17,21,27.3796
2018,27,17,22,26.4046
2018,27,17,23,25.8038
2018,27,17,24,25.2484
2018,27,17,25,25.1351
2018,27,17,26,24.6363
2018,27,17,27,23.9051
2018,27,17,28,23.225
2018,27,17,29,22.4939
2018,27,17,30,22.392
2018,27,17,31,21.7968
2018,27,17,32,21.4284
2018,27,17,33,20.6008
2018,27,17,34,19.3877
2018,27,17,35,18.0782
2018,27,17,36,16.5872
2018,27,17,37,14.9887
2018,27,17,38,13.6451
2018,27,17,39,12.6532
2018,27,17,40,12.245
2018,27,17,41,12.1884
2018,27,17,42,12.2055
2018,27,17,43,12.1659
2018,27,17,44,11.701
2018,27,17,45,11.4291
2018,27,17,46,10.7431
2018,27,17,47,9.79076
2018,27,17,48,8.64558
2018,27,17,49,7.75558
2018,27,17,50,6.92788
2018,27,17,51,6.27595
2018,27,17,52,5.7147
2018,27,17,53,5.26118
2018,27,17,54,4.73394
2018,27,17,55,4.16135
2018,27,17,56,3.63977
2018,27,17,57,3.21458
2018,27,17,58,2.72134
2018,27,17,59,2.57395
2018,27,18,0,2.38119
2018,27,18,1,2.27347
2018,27,18,2,1.88795
2018,27,18,3,1.72354
2018,27,18,4,1.70086
2018,27,18,5,1.70086
2018,27,18,6,1.47409
2018,27,18,7,1.01485
2018,27,18,8,0.754054
2018,27,18,9,0.40254
2018,27,18,10,0.340175
2018,27,18,11,0.340176
2018,27,18,12,0.260802
2018,27,18,13,-0.260802
2018,27,18,14,-0.351516
2018,27,18,15,-0.686023
2018,27,18,16,-1.00352
2018,27,18,17,-1.02053
2018,27,18,18,-1.02053
2018,27,18,19,-1.02053
2018,27,18,20,-1.02053
2018,27,18,21,-1.06022
2018,27,18,22,-1.18495
2018,27,18,23,-1.23598
2018,27,18,24,-1.49111
2018,27,18,25,-1.56482
2018,27,18,26,-1.59317
2018,27,18,27,-1.68956
2018,27,18,28,-1.7009
2018,27,18,29,-1.70091
2018,27,18,30,-1.70091
2018,27,18,31,-1.70092
2018,27,18,32,-1.70093
2018,27,18,33,-1.70094
2018,27,18,34,-1.70095
2018,27,18,35,-1.70096
2018,27,18,36,-1.70097
2018,27,18,37,-1.70099
2018,27,18,38,-1.70099
2018,27,18,39,-1.70101
2018,27,18,40,-1.70101
2018,27,18,41,-1.70104
2018,27,18,42,-1.70104
2018,27,18,43,-1.70106
2018,27,18,44,-1.70106
2018,27,18,45,-1.70107
2018,27,18,46,-1.70107
2018,27,18,47,-1.70109
2018,27,18,48,-1.70109
2018,27,18,49,-1.7011
2018,27,18,50,-1.70111
2018,27,18,51,-1.70112
2018,27,18,52,-1.70679
2018,27,18,53,-1.7068
2018,27,18,54,-1.7635
2018,27,18,55,-1.91661
2018,27,18,56,-2.00167
2018,27,18,57,-2.25685
2018,27,18,58,-2.3249
2018,27,18,59,-2.38161
2018,27,19,0,-2.38161
2018,27,19,1,-2.38162
2018,27,19,2,-2.39296
2018,27,19,3,-2.38729
2018,27,19,4,-2.47803
2018,27,19,5,-2.5404
2018,27,19,6,-2.6198
2018,27,19,7,-2.67083
2018,27,19,8,-2.72187
2018,27,19,9,-2.72187
2018,27,19,10,-2.72187
2018,27,19,11,-2.72187
2018,27,19,12,-2.72188
2018,27,19,13,-2.72188
2018,27,19,14,-2.72188
2018,27,19,15,-2.72188
2018,27,19,16,-2.72188
2018,27,19,17,-2.72188
2018,27,19,18,-2.72188
2018,27,19,19,-2.72188
2018,27,19,20,-2.72189
2018,27,19,21,-2.72189
2018,27,19,22,-2.72189
2018,27,19,23,-2.72189
2018,27,19,24,-2.72189
2018,27,19,25,-2.72189
2018,27,19,26,-2.72189
2018,27,19,27,-2.7219
2018,27,19,28,-2.72191
2018,27,19,29,-2.72193
2018,27,19,30,-2.72194
2018,27,19,31,-2.72196
2018,27,19,32,-2.5235
2018,27,19,33,-2.38175
2018,27,19,34,-2.13224
2018,27,19,35,-1.71829
2018,27,19,36,-1.70128
2018,27,19,37,-1.58221
2018,27,19,38,-1.28732
2018,27,19,39,-1.1569
2018,27,19,40,-1.06049
2018,27,19,41,-1.03782
2018,27,19,42,-1.02081
2018,27,19,43,-1.02082
2018,27,19,44,-1.02082
2018,27,19,45,-1.07187
2018,27,19,46,-1.13993
2018,27,19,47,-1.02083
2018,27,19,48,-1.02084
2018,27,19,49,-1.02085
2018,27,19,50,-1.02086
2018,27,19,51,-1.02087
2018,27,19,52,-1.02087
2018,27,19,53,-1.02089
2018,27,19,54,-1.02089
2018,27,19,55,-1.0209
2018,27,19,56,-1.02091
2018,27,19,57,-1.02092
2018,27,19,58,-1.02093
2018,27,19,59,-1.02094
2018,27,20,0,-1.02095
2018,27,20,1,-1.02095
2018,27,20,2,-1.02096
2018,27,20,3,-1.02097
2018,27,20,4,-1.02098
2018,27,20,5,-1.02098
2018,27,20,6,-1.02099
2018,27,20,7,-1.02099
2018,27,20,8,-1.021
2018,27,20,9,-1.021
2018,27,20,10,-1.02101
2018,27,20,11,-1.02101
2018,27,20,12,-1.02102
2018,27,20,13,-1.02102
2018,27,20,14,-1.02102
2018,27,20,15,-1.02102
2018,27,20,16,-1.02103
2018,27,20,17,-1.02103
2018,27,20,18,-1.02103
2018,27,20,19,-1.02104
2018,27,20,20,-1.02104
2018,27,20,21,-1.02105
2018,27,20,22,-1.02105
2018,27,20,23,-1.02105
2018,27,20,24,-1.02106
2018,27,20,25,-1.02106
2018,27,20,26,-1.02106
2018,27,20,27,-1.02106
2018,27,20,28,-1.02106
2018,27,20,29,-1.01539
2018,27,20,30,-1.02106
2018,27,20,31,-1.00972
2018,27,20,32,-0.941646
2018,27,20,33,-0.867903
2018,27,20,34,-0.788487
2018,27,20,35,-0.833867
2018,27,20,36,-0.799832
2018,27,20,37,-0.879247
2018,27,20,38,-0.748778
2018,27,20,39,-0.73176
2018,27,20,40,-0.623981
2018,27,20,41,-0.589946
2018,27,20,42,-0.703398
2018,27,20,43,-0.760127
2018,27,20,44,-0.675039
2018,27,20,45,-0.663696
2018,27,20,46,-0.669369
2018,27,20,47,-0.646679
2018,27,20,48,-0.686387
2018,27,20,49,-0.589953
2018,27,20,50,-0.533227
2018,27,20,51,-0.550244
2018,27,20,52,-0.555917
2018,27,20,53,-0.527553
2018,27,20,54,-0.550244
2018,27,20,55,-0.550243
2018,27,20,56,-0.555915
2018,27,20,57,-0.618314
2018,27,20,58,-0.623989
2018,27,20,59,-0.618317
2018,27,21,0,-0.629664
2018,27,21,1,-0.550247
2018,27,21,2,-0.623992
2018,27,21,3,-0.777154
2018,27,21,4,-0.828207
2018,27,21,5,-0.74879
2018,27,21,6,-0.816861
2018,27,21,7,-0.760135
2018,27,21,8,-0.81686
2018,27,21,9,-0.884932
2018,27,21,10,-0.839549
2018,27,21,11,-0.839549
2018,27,21,12,-0.884929
2018,27,21,13,-0.884928
2018,27,21,14,-0.952998
2018,27,21,15,-0.992706
2018,27,21,16,-1.02107
2018,27,21,17,-1.02107
2018,27,21,18,-1.02107
2018,27,21,19,-1.02107
2018,27,21,20,-1.02107
2018,27,21,21,-1.02106
2018,27,21,22,-1.02106
2018,27,21,23,-1.02106
2018,27,21,24,-1.02106
2018,27,21,25,-1.02106
2018,27,21,26,-1.02106
2018,27,21,27,-1.02106
2018,27,21,28,-1.02106
2018,27,21,29,-1.02106
2018,27,21,30,-1.02106
2018,27,21,31,-1.02106
2018,27,21,32,-1.02106
2018,27,21,33,-1.02106
2018,27,21,34,-1.02106
2018,27,21,35,-1.02106
2018,27,21,36,-1.02106
2018,27,21,37,-1.02106
2018,27,21,38,-1.02106
2018,27,21,39,-1.02106
2018,27,21,40,-1.02106
2018,27,21,41,-1.02106
2018,27,21,42,-1.02106
2018,27,21,43,-1.02106
2018,27,21,44,-1.02106
2018,27,21,45,-1.02106
2018,27,21,46,-1.02106
2018,27,21,47,-1.02106
2018,27,21,48,-1.02106
2018,27,21,49,-1.02106
2018,27,21,50,-1.02107
2018,27,21,51,-1.02107
2018,27,21,52,-1.02107
2018,27,21,53,-1.02107
2018,27,21,54,-1.03809
2018,27,21,55,-1.02108
2018,27,21,56,-1.02108
2018,27,21,57,-1.02108
2018,27,21,58,-1.02108
2018,27,21,59,-1.02108
2018,27,22,0,-1.02676
2018,27,22,1,-1.02676
2018,27,22,2,-1.02676
2018,27,22,3,-1.02109
2018,27,22,4,-1.02109
2018,27,22,5,-1.02109
2018,27,22,6,-1.02109
2018,27,22,7,-1.02109
2018,27,22,8,-1.02109
2018,27,22,9,-1.02109
2018,27,22,10,-1.02109
2018,27,22,11,-1.02109
2018,27,22,12,-1.02108
2018,27,22,13,-1.02108
2018,27,22,14,-1.02108
2018,27,22,15,-1.02108
2018,27,22,16,-1.02108
2018,27,22,17,-1.02108
2018,27,22,18,-1.03242
2018,27,22,19,-1.02675
2018,27,22,20,-1.08347
2018,27,22,21,-1.03809
2018,27,22,22,-1.04376
2018,27,22,23,-1.02674
2018,27,22,24,-1.13452
2018,27,22,25,-1.18557
2018,27,22,26,-1.23662
2018,27,22,27,-1.21393
2018,27,22,28,-1.42949
2018,27,22,29,-1.37276
2018,27,22,30,-1.42382
2018,27,22,31,-1.35574
2018,27,22,32,-1.29335
2018,27,22,33,-1.32738
2018,27,22,34,-1.24796
2018,27,22,35,-1.28767
2018,27,22,36,-1.27065
2018,27,22,37,-1.27065
2018,27,22,38,-1.36708
2018,27,22,39,-1.3217
2018,27,22,40,-1.31603
2018,27,22,41,-1.33305
2018,27,22,42,-1.3841
2018,27,22,43,-1.43515
2018,27,22,44,-1.45785
2018,27,22,45,-1.4068
2018,27,22,46,-1.33306
2018,27,22,47,-1.49189
2018,27,22,48,-1.3671
2018,27,22,49,-1.24797
2018,27,22,50,-1.22528
2018,27,22,51,-1.41248
2018,27,22,52,-1.43517
2018,27,22,53,-1.44084
2018,27,22,54,-1.48055
2018,27,22,55,-1.38979
2018,27,22,56,-1.40681
2018,27,22,57,-1.37277
2018,27,22,58,-1.29335
2018,27,22,59,-1.35008
2018,27,23,0,-1.36709
2018,27,23,1,-1.29335
2018,27,23,2,-1.27066
2018,27,23,3,-1.27066
2018,27,23,4,-1.18557
2018,27,23,5,-1.16288
2018,27,23,6,-1.20259
2018,27,23,7,-1.17422
2018,27,23,8,-1.18557
2018,27,23,9,-1.20258
2018,27,23,10,-1.19124
2018,27,23,11,-1.2196
2018,27,23,12,-1.23662
2018,27,23,13,-1.35007
2018,27,23,14,-1.31036
2018,27,23,15,-1.22527
2018,27,23,16,-1.35574
2018,27,23,17,-1.25363
2018,27,23,18,-1.27065
2018,27,23,19,-1.21392
2018,27,23,20,-1.20825
2018,27,23,21,-1.14018
2018,27,23,22,-1.24796
2018,27,23,23,-1.17989
2018,27,23,24,-1.19123
2018,27,23,25,-1.1572
2018,27,23,26,-1.2196
2018,27,23,27,-1.24797
2018,27,23,28,-1.15721
2018,27,23,29,-1.14587
2018,27,23,30,-1.20259
2018,27,23,31,-1.1799
2018,27,23,32,-1.25365
2018,27,23,33,-1.20827
2018,27,23,34,-1.21394
2018,27,23,35,-1.19125
2018,27,23,36,-1.17423
2018,27,23,37,-1.21395
2018,27,23,38,-1.19693
2018,27,23,39,-1.11751
2018,27,23,40,-1.20828
2018,27,23,41,-1.18559
2018,27,23,42,-1.2253
2018,27,23,43,-1.25933
2018,27,23,44,-1.1402
2018,27,23,45,-1.16857
2018,27,23,46,-1.21395
2018,27,23,47,-1.21962
2018,27,23,48,-1.16289
2018,27,23,49,-1.16289
2018,27,23,50,-1.15722
2018,27,23,51,-1.21394
2018,27,23,52,-1.16289
2018,27,23,53,-1.16857
2018,27,23,54,-1.20261
2018,27,23,55,-1.14589
2018,27,23,56,-1.18561
2018,27,23,57,-1.16859
2018,27,23,58,-1.13457
2018,27,23,59,-1.13457
2018,28,0,0,-1.16295
2018,28,0,1,-1.21968
2018,28,0,2,-1.19132
2018,28,0,3,-1.21401
2018,28,0,4,-1.20834
2018,28,0,5,-1.19699
2018,28,0,6,-1.13459
2018,28,0,7,-1.13459
2018,28,0,8,-1.197
2018,28,0,9,-1.19132
2018,28,0,10,-1.21969
2018,28,0,11,-1.25373
2018,28,0,12,-1.50334
